Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
d1f50458,2025-09-23,Automatically add new PRs to WM PR Project board (#2897),1306,667,821,511,,1718,1445,1438
ac8ffeb8,2025-09-23,Update default_vars for stochastic physics settings for global-worfklow. Minor document updates to reflect new HSD container (was #2885). PR template update (was #2891) (#2889),1306,667,821,511,,1718,1445,1438
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),1335,657,821,512,,437,1459,1447
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),1346,669,837,510,,429,1457,1439
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),1325,674,839,516,,442,1456,1451
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1360,662,825,522,,428,1444,1447
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1346,655,835,530,,406,1432,1452
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1346,659,834,543,,492,1438,1426
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1378,666,831,568,1241,1360,1442,1430
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1339,663,842,562,1241,420,1439,1440
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1339,663,842,562,1241,420,1439,1440
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1351,667,902,513,1241,539,1425,1419
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1444,672,842,1001,1226,438,1439,1442
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1444,661,843,517,1256,408,1450,1443
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1306,656,831,532,1229,426,1446,1460
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1355,657,838,722,1241,419,1455,1441
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),815,422,540,327,770,298,891,899
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",828,402,523,326,766,282,912,903
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),818,425,538,321,757,279,905,892
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),831,410,540,329,,278,896,895
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),821,402,528,329,766,295,921,895
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",812,409,537,328,754,280,890,886
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),817,409,530,396,761,294,905,877
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),825,427,531,352,764,275,897,894
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),837,508,534,325,762,290,892,893
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",829,446,526,322,771,340,894,892
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),817,418,521,325,760,280,890,891
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),817,418,521,323,760,,890,891
