Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
d1f50458,2025-09-23,Automatically add new PRs to WM PR Project board (#2897),190,256,114,280,,179,253,183
ac8ffeb8,2025-09-23,Update default_vars for stochastic physics settings for global-worfklow. Minor document updates to reflect new HSD container (was #2885). PR template update (was #2891) (#2889),190,256,114,280,,179,253,183
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),187,258,114,199,,179,245,195
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),308,258,113,199,,184,205,181
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),194,252,115,201,,181,253,181
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),187,257,115,554,,186,216,177
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),233,256,118,200,,179,623,179
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),216,256,117,226,,179,209,184
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),280,252,114,198,180,177,219,181
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),230,256,113,202,180,181,204,176
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),230,256,113,202,180,181,204,176
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),269,255,123,202,186,183,211,184
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),412,256,115,202,184,177,202,191
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),666,253,116,204,183,176,236,181
