Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),1128,917,762,816,,662,996,949
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),1127,911,771,862,,667,1029,942
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1120,913,766,881,,681,1014,947
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1128,906,761,876,,666,1718,936
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1371,906,760,846,,668,1010,942
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1128,903,761,815,822,675,1003,933
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1140,908,758,817,822,659,1002,925
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1140,908,758,817,822,659,1002,925
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1138,906,759,804,821,674,990,935
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1897,911,759,832,826,662,1167,952
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1708,905,757,792,801,681,1110,946
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1082,912,762,791,798,673,1010,943
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1098,904,763,802,804,668,1049,938
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1164,910,756,815,800,717,979,937
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1120,923,758,838,802,671,1014,930
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1113,909,755,830,811,697,993,930
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1109,905,766,814,,684,969,917
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1116,910,760,828,835,696,1320,949
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1110,906,759,805,864,686,983,935
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1120,1043,759,815,856,669,1075,938
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1128,931,757,820,851,665,1014,935
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1127,1017,754,825,842,660,942,929
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1126,1010,757,826,839,820,964,926
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1152,936,752,870,850,682,945,932
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1152,936,752,848,850,,945,932
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1116,933,735,858,826,,980,933
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1702,929,730,886,830,,956,929
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1125,940,732,898,837,,989,934
5750b9e3,2025-06-20,gcycle update (#2747),1110,938,727,852,832,,958,951
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1479,954,730,877,832,,990,934
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1137,987,730,872,,,963,940
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1115,956,733,874,825,,967,938
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1115,956,733,874,825,,967,938
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1608,956,736,874,828,,944,937
