Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),221,200,148,204,,147,,205
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),228,199,147,214,,167,,211
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),227,196,149,197,,151,,210
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),226,196,153,184,,162,,212
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),286,194,154,167,,145,,211
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),442,202,148,229,,151,,212
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),229,195,153,172,180,147,,205
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),232,202,148,173,180,148,,205
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),232,202,148,173,180,148,,205
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),232,200,185,168,216,150,,203
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),815,198,156,167,213,152,,219
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),908,197,151,353,205,158,,213
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),245,200,151,210,216,148,,215
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),222,194,156,264,212,149,,211
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),228,209,150,174,213,156,,207
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",274,197,146,253,223,154,,212
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),233,199,145,176,212,187,,205
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),231,196,159,166,,161,,214
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),229,198,147,231,213,163,,212
