Hash,orion,hera,gaeac6
1c5a9f12,2182,353,241
aba31a4e,551,287,265
b81282e5,551,287,265
5a297a6e,348,293,261
ff162f36,410,411,247
9e4778cd,284,528,219
4a566203,470,290,329
4f0111b2,296,283,270
c0d4de3c,294,287,266
7cc588ae,291,287,270
9b9a6304,409,285,231
4e75e7b4,285,283,204
69d03840,285,404,203
0d1af3e3,349,283,203
6ece76a2,291,285,222
c5f801e4,301,288,271
f7d8b0cd,301,284,2152
a8c1628d,286,598,203
3113a5f4,885,344,205
306e2531,1867,291,205
5304e090,297,286,204
9dc31e49,287,593,206
9c754c7a,288,354,204
6cb9e1d5,297,286,202
ad1c0d2d,300,283,201
89337494,301,283,268
443df8e2,283,296,1824
38da98cd,280,891,202
d57779ff,281,282,203
ee3d52d3,285,286,204
a498735b,289,286,203
0682f90c,,284,206
b9d2bec5,712,291,204
33cde4b2,712,291,204
3a5e52ee,471,295,323
c7412fa0,286,292,362
5324d642,291,292,298
76471dc6,1609,283,203
241dd8e3,302,284,205
29500891,291,294,204
e1193704,289,294,202
6ec6b458,289,292,
409bc85b,349,291,
63ace62a,579,289,
a3c3bb58,281,289,
144ccb03,1068,343,
33b3c187,1554,290,
c0367fdf,283,291,
6b0f5165,538,589,
29c2703c,283,290,
