Hash,orion,hera,gaeac6
688de8eb,,153,204
7e711129,297,160,200
d4bac232,297,160,200
118cff46,311,153,202
071b9f95,372,155,202
dc9cfba6,374,149,201
a180bbe4,,154,198
417a2cf1,290,151,205
61e54d9b,296,165,200
ce74044c,302,160,198
d820b67f,290,154,201
5e13aaf2,296,155,
e39a250c,293,153,
8b52797d,302,153,205
93d51aef,294,158,201
c5b3a3c8,300,148,
f9c10462,292,247,
0e960577,292,220,197
065def80,297,158,203
995c51d1,297,158,203
1f0ab432,298,151,200
8f8fddc8,407,154,199
24d8dfd4,301,158,197
5750b9e3,293,155,201
a9999828,,166,202
9193010a,328,163,209
43f2c3bd,299,152,198
f22b2e11,299,152,198
aebf9781,291,162,197
4cbe50f4,291,159,198
269e181a,291,159,198
68fd7faa,298,165,205
1c5a9f12,298,161,205
aba31a4e,325,161,201
b81282e5,325,161,201
5a297a6e,332,165,200
ff162f36,297,163,203
9e4778cd,298,161,203
4a566203,300,164,207
4f0111b2,297,159,205
c0d4de3c,291,166,206
7cc588ae,297,175,201
9b9a6304,303,160,207
4e75e7b4,291,155,200
69d03840,292,165,201
0d1af3e3,293,158,201
6ece76a2,302,168,198
c5f801e4,293,160,200
f7d8b0cd,307,161,206
a8c1628d,296,169,196
