Hash,orion,hera,gaeac6
1c5a9f12,1241,820,390
aba31a4e,877,816,380
b81282e5,877,816,380
5a297a6e,1293,816,408
ff162f36,1947,819,422
9e4778cd,701,824,397
4a566203,865,818,391
4f0111b2,2252,830,379
c0d4de3c,2502,819,394
7cc588ae,692,821,425
9b9a6304,683,818,2276
4e75e7b4,723,876,382
69d03840,682,826,384
0d1af3e3,3400,827,384
6ece76a2,860,830,395
c5f801e4,663,819,408
f7d8b0cd,1024,818,3510
a8c1628d,682,2683,385
3113a5f4,2546,886,390
306e2531,693,884,443
5304e090,682,820,380
9dc31e49,674,951,383
9c754c7a,680,2082,400
6cb9e1d5,687,827,386
ad1c0d2d,909,821,1340
89337494,686,818,403
443df8e2,2673,823,380
38da98cd,683,828,383
d57779ff,687,888,386
ee3d52d3,667,828,383
a498735b,684,818,383
0682f90c,,996,383
b9d2bec5,2071,817,385
33cde4b2,2071,817,385
3a5e52ee,750,816,384
c7412fa0,689,821,412
5324d642,720,825,559
76471dc6,669,821,501
241dd8e3,679,820,380
29500891,974,822,383
e1193704,674,812,799
6ec6b458,674,817,
409bc85b,681,817,
63ace62a,1446,811,
a3c3bb58,685,809,
144ccb03,668,818,
33b3c187,2742,811,
c0367fdf,917,811,
6b0f5165,3384,1119,
29c2703c,659,810,
