Hash,orion,hera,gaeac6
1c5a9f12,1740,522,637
aba31a4e,1511,583,622
b81282e5,1511,583,622
5a297a6e,2256,522,652
ff162f36,2403,546,706
9e4778cd,957,525,640
4a566203,1024,588,641
4f0111b2,957,522,624
c0d4de3c,956,531,640
7cc588ae,947,532,652
9b9a6304,954,528,700
4e75e7b4,952,646,624
69d03840,952,593,624
0d1af3e3,951,535,624
6ece76a2,951,584,645
c5f801e4,1140,585,650
f7d8b0cd,1004,522,1874
a8c1628d,957,593,621
3113a5f4,1548,1250,625
306e2531,1017,525,622
5304e090,953,591,621
9dc31e49,945,528,625
9c754c7a,1014,1422,628
6cb9e1d5,951,540,624
ad1c0d2d,946,585,618
89337494,954,528,636
443df8e2,954,537,621
38da98cd,944,596,681
d57779ff,948,585,620
ee3d52d3,951,528,628
a498735b,944,522,1042
0682f90c,,700,622
b9d2bec5,954,586,625
33cde4b2,954,586,625
3a5e52ee,951,526,623
c7412fa0,953,520,730
5324d642,1311,527,677
76471dc6,950,582,694
241dd8e3,1011,538,621
29500891,1015,530,625
e1193704,1012,529,684
6ec6b458,1012,531,
409bc85b,1494,524,
63ace62a,1129,520,
a3c3bb58,1009,520,
144ccb03,2447,521,
33b3c187,1372,523,
c0367fdf,944,520,
6b0f5165,1103,661,
29c2703c,966,530,
