Hash,orion,hera,gaeac6
1c5a9f12,,518,
aba31a4e,,455,
b81282e5,,455,
5a297a6e,,454,
ff162f36,,455,
9e4778cd,,458,
4a566203,,763,
4f0111b2,,456,
c0d4de3c,,513,
7cc588ae,,457,
9b9a6304,,516,
4e75e7b4,,508,
69d03840,,454,
0d1af3e3,,464,
6ece76a2,,455,
c5f801e4,,513,
f7d8b0cd,,457,
a8c1628d,,1419,
3113a5f4,,579,
306e2531,,519,
5304e090,,458,
9dc31e49,,569,
9c754c7a,,515,
6cb9e1d5,,592,
ad1c0d2d,,456,
89337494,,453,
443df8e2,,475,
38da98cd,,462,
d57779ff,,527,
ee3d52d3,,457,
a498735b,,451,
0682f90c,,570,
b9d2bec5,,458,
33cde4b2,,458,
3a5e52ee,,450,
c7412fa0,,459,
5324d642,,457,
76471dc6,,457,
241dd8e3,,460,
29500891,,456,
e1193704,,513,
6ec6b458,,462,
409bc85b,,455,
63ace62a,,450,
a3c3bb58,,450,
144ccb03,,510,
33b3c187,,449,
c0367fdf,,456,
6b0f5165,,816,
29c2703c,,449,
