Hash,orion,hera,gaeac6
1c5a9f12,2848,688,445
aba31a4e,1108,686,558
b81282e5,1108,686,558
5a297a6e,1352,686,454
ff162f36,929,682,448
9e4778cd,692,869,438
4a566203,872,947,444
4f0111b2,821,685,434
c0d4de3c,767,690,448
7cc588ae,690,687,510
9b9a6304,748,750,2309
4e75e7b4,689,688,437
69d03840,689,686,436
0d1af3e3,684,688,436
6ece76a2,686,749,449
c5f801e4,686,689,451
f7d8b0cd,687,686,617
a8c1628d,685,1230,496
3113a5f4,928,935,439
306e2531,2490,695,437
5304e090,691,692,498
9dc31e49,688,1174,436
9c754c7a,686,751,500
6cb9e1d5,688,751,442
ad1c0d2d,683,690,435
89337494,687,690,453
443df8e2,683,697,2236
38da98cd,682,1411,497
d57779ff,686,688,498
ee3d52d3,689,692,852
a498735b,687,687,439
0682f90c,,689,499
b9d2bec5,1410,694,437
33cde4b2,1410,694,437
3a5e52ee,804,684,677
c7412fa0,806,691,509
5324d642,688,690,532
76471dc6,687,689,555
241dd8e3,688,685,435
29500891,935,689,436
e1193704,807,688,617
6ec6b458,807,752,
409bc85b,687,688,
63ace62a,1654,683,
a3c3bb58,683,687,
144ccb03,687,745,
33b3c187,2611,691,
c0367fdf,744,684,
6b0f5165,1119,1169,
29c2703c,685,683,
