Hash,orion,hera,gaeac6
688de8eb,,344,164
7e711129,278,355,164
d4bac232,278,355,164
118cff46,282,337,202
071b9f95,290,347,162
dc9cfba6,588,339,163
a180bbe4,,340,166
417a2cf1,273,346,164
61e54d9b,277,342,164
ce74044c,320,342,163
d820b67f,270,347,162
5e13aaf2,271,339,
e39a250c,271,370,
8b52797d,271,341,1113
93d51aef,283,359,163
c5b3a3c8,270,340,
f9c10462,272,454,
0e960577,270,375,163
065def80,555,340,161
995c51d1,555,340,161
1f0ab432,278,343,163
8f8fddc8,606,338,163
24d8dfd4,274,350,162
5750b9e3,273,350,163
a9999828,,339,162
9193010a,279,346,163
43f2c3bd,272,341,164
f22b2e11,272,341,164
aebf9781,280,348,164
4cbe50f4,382,345,161
269e181a,382,345,161
68fd7faa,276,348,162
1c5a9f12,276,359,162
aba31a4e,352,365,163
b81282e5,352,365,163
5a297a6e,306,362,163
ff162f36,273,367,164
9e4778cd,277,361,163
4a566203,341,362,162
4f0111b2,281,368,164
c0d4de3c,276,368,165
7cc588ae,279,366,163
9b9a6304,274,358,164
4e75e7b4,273,355,163
69d03840,274,359,162
0d1af3e3,274,357,162
6ece76a2,274,364,161
c5f801e4,273,367,164
f7d8b0cd,273,360,163
a8c1628d,277,360,164
