Hash,orion,hera,gaeac6
1c5a9f12,1054,275,340
aba31a4e,531,274,317
b81282e5,531,274,317
5a297a6e,529,273,346
ff162f36,454,518,329
9e4778cd,397,274,324
4a566203,462,398,333
4f0111b2,391,273,320
c0d4de3c,466,577,329
7cc588ae,394,342,336
9b9a6304,508,276,323
4e75e7b4,450,334,316
69d03840,450,278,317
0d1af3e3,510,279,317
6ece76a2,812,274,328
c5f801e4,692,273,334
f7d8b0cd,514,337,3434
a8c1628d,454,820,319
3113a5f4,680,336,319
306e2531,1609,276,318
5304e090,456,282,318
9dc31e49,456,336,318
9c754c7a,392,516,321
6cb9e1d5,393,289,318
ad1c0d2d,457,340,316
89337494,454,277,321
443df8e2,451,292,318
38da98cd,458,287,318
d57779ff,394,283,318
ee3d52d3,390,275,619
a498735b,396,275,317
0682f90c,,337,318
b9d2bec5,514,280,320
33cde4b2,514,280,320
3a5e52ee,459,274,378
c7412fa0,512,281,468
5324d642,456,281,357
76471dc6,463,273,322
241dd8e3,457,283,316
29500891,453,339,318
e1193704,636,344,317
6ec6b458,636,295,
409bc85b,455,273,
63ace62a,449,272,
a3c3bb58,457,272,
144ccb03,1595,273,
33b3c187,574,334,
c0367fdf,458,273,
6b0f5165,2095,582,
29c2703c,452,272,
