Hash,orion,hera,gaeac6
1c5a9f12,1199,459,334
aba31a4e,1796,454,318
b81282e5,1796,454,318
5a297a6e,643,455,324
ff162f36,879,451,335
9e4778cd,583,452,328
4a566203,757,486,329
4f0111b2,525,454,317
c0d4de3c,754,518,328
7cc588ae,521,517,342
9b9a6304,523,516,323
4e75e7b4,522,462,319
69d03840,526,452,318
0d1af3e3,942,512,318
6ece76a2,524,458,335
c5f801e4,514,459,346
f7d8b0cd,513,457,3254
a8c1628d,516,877,318
3113a5f4,875,576,318
306e2531,529,467,380
5304e090,517,458,319
9dc31e49,511,1065,319
9c754c7a,517,459,318
6cb9e1d5,521,700,320
ad1c0d2d,573,456,318
89337494,519,451,326
443df8e2,530,464,320
38da98cd,514,463,318
d57779ff,513,452,316
ee3d52d3,516,455,319
a498735b,525,457,377
0682f90c,,1475,377
b9d2bec5,1665,456,318
33cde4b2,1665,456,318
3a5e52ee,581,453,321
c7412fa0,518,461,360
5324d642,695,459,361
76471dc6,515,453,439
241dd8e3,597,456,319
29500891,701,454,317
e1193704,522,453,798
6ec6b458,522,456,
409bc85b,576,456,
63ace62a,1900,454,
a3c3bb58,646,454,
144ccb03,697,638,
33b3c187,2994,456,
c0367fdf,518,457,
6b0f5165,875,2618,
29c2703c,524,453,
