Hash,orion,hera,gaeac6
1c5a9f12,726,570,289
aba31a4e,682,692,258
b81282e5,682,692,258
5a297a6e,708,570,273
ff162f36,695,637,476
9e4778cd,429,570,270
4a566203,524,639,273
4f0111b2,429,566,258
c0d4de3c,469,570,281
7cc588ae,459,574,273
9b9a6304,505,573,261
4e75e7b4,424,631,258
69d03840,462,753,258
0d1af3e3,582,753,258
6ece76a2,800,571,270
c5f801e4,433,629,276
f7d8b0cd,423,570,2844
a8c1628d,444,635,258
3113a5f4,755,1416,260
306e2531,447,573,261
5304e090,440,574,260
9dc31e49,454,755,258
9c754c7a,426,1593,263
6cb9e1d5,435,641,259
ad1c0d2d,425,630,257
89337494,456,568,263
443df8e2,441,644,258
38da98cd,448,641,261
d57779ff,420,641,257
ee3d52d3,422,579,260
a498735b,456,569,259
0682f90c,,749,258
b9d2bec5,462,569,258
33cde4b2,462,569,258
3a5e52ee,448,629,320
c7412fa0,512,571,273
5324d642,648,584,308
76471dc6,441,570,259
241dd8e3,463,576,257
29500891,576,567,258
e1193704,430,399,197
6ec6b458,430,454,
409bc85b,672,389,
63ace62a,365,389,
a3c3bb58,380,391,
144ccb03,2357,449,
33b3c187,368,453,
c0367fdf,433,393,
6b0f5165,1019,514,
29c2703c,367,392,
