Hash,orion,hera,gaeac6
1c5a9f12,1264,339,284
aba31a4e,1673,337,262
b81282e5,1673,337,262
5a297a6e,1063,398,368
ff162f36,952,394,268
9e4778cd,395,333,282
4a566203,519,404,291
4f0111b2,457,394,260
c0d4de3c,702,456,272
7cc588ae,402,401,278
9b9a6304,397,336,336
4e75e7b4,398,342,261
69d03840,459,459,258
0d1af3e3,1002,333,258
6ece76a2,395,400,276
c5f801e4,399,394,289
f7d8b0cd,394,336,1502
a8c1628d,403,875,258
3113a5f4,757,518,261
306e2531,434,462,320
5304e090,396,345,261
9dc31e49,391,1243,260
9c754c7a,389,404,260
6cb9e1d5,395,521,378
ad1c0d2d,456,397,257
89337494,399,394,271
443df8e2,404,339,261
38da98cd,400,462,258
d57779ff,399,335,258
ee3d52d3,396,335,260
a498735b,392,340,391
0682f90c,,1475,259
b9d2bec5,1722,399,258
33cde4b2,1722,399,258
3a5e52ee,462,334,258
c7412fa0,400,336,302
5324d642,642,340,302
76471dc6,450,336,318
241dd8e3,474,396,260
29500891,698,399,257
e1193704,403,340,680
6ec6b458,403,335,
409bc85b,577,337,
63ace62a,1612,334,
a3c3bb58,398,333,
144ccb03,696,396,
33b3c187,2944,339,
c0367fdf,513,332,
6b0f5165,1139,1957,
29c2703c,405,331,
