Hash,orion,hera,gaeac6
688de8eb,,399,255
7e711129,469,401,256
d4bac232,469,401,256
118cff46,476,403,260
071b9f95,601,414,256
dc9cfba6,880,400,260
a180bbe4,,401,265
417a2cf1,468,401,262
61e54d9b,468,401,256
ce74044c,468,402,257
d820b67f,478,409,255
5e13aaf2,468,403,
e39a250c,485,404,
8b52797d,471,404,256
93d51aef,469,398,257
c5b3a3c8,471,405,
f9c10462,491,516,
0e960577,487,519,255
065def80,747,408,259
995c51d1,747,408,259
1f0ab432,471,415,258
8f8fddc8,533,425,260
24d8dfd4,478,423,258
5750b9e3,591,409,258
a9999828,,410,255
9193010a,473,421,255
43f2c3bd,468,416,258
f22b2e11,468,416,258
aebf9781,470,421,255
4cbe50f4,625,419,255
269e181a,625,419,255
68fd7faa,470,509,254
1c5a9f12,470,425,254
aba31a4e,655,426,256
b81282e5,655,426,256
5a297a6e,467,425,258
ff162f36,477,422,259
9e4778cd,475,423,262
4a566203,734,428,265
4f0111b2,499,436,262
c0d4de3c,666,443,262
7cc588ae,480,429,260
9b9a6304,485,421,263
4e75e7b4,475,418,260
69d03840,484,423,261
0d1af3e3,474,418,261
6ece76a2,476,449,262
c5f801e4,474,425,263
f7d8b0cd,475,441,261
a8c1628d,484,426,264
