Hash,orion,hera,gaeac6
688de8eb,,150,114
7e711129,162,151,103
d4bac232,162,151,103
118cff46,179,151,116
071b9f95,436,149,111
dc9cfba6,882,149,107
a180bbe4,,149,104
417a2cf1,160,149,106
61e54d9b,162,156,101
ce74044c,167,150,101
d820b67f,161,149,100
5e13aaf2,161,149,
e39a250c,161,150,
8b52797d,163,151,100
93d51aef,164,150,100
c5b3a3c8,165,152,
f9c10462,161,322,
0e960577,161,262,101
065def80,163,158,101
995c51d1,163,158,101
1f0ab432,164,152,101
8f8fddc8,268,161,103
24d8dfd4,165,151,105
5750b9e3,192,149,100
a9999828,,151,112
9193010a,177,156,108
43f2c3bd,176,161,103
f22b2e11,176,161,103
aebf9781,161,152,100
4cbe50f4,263,158,111
269e181a,263,158,111
68fd7faa,236,150,110
1c5a9f12,236,156,110
aba31a4e,210,154,99
b81282e5,210,154,99
5a297a6e,195,158,129
ff162f36,167,150,114
9e4778cd,166,153,109
4a566203,271,155,108
4f0111b2,162,154,101
c0d4de3c,224,176,101
7cc588ae,165,157,100
9b9a6304,165,152,100
4e75e7b4,162,157,105
69d03840,162,152,101
0d1af3e3,174,153,101
6ece76a2,162,158,101
c5f801e4,168,155,100
f7d8b0cd,163,157,101
a8c1628d,163,157,103
