Hash,orion,hera,gaeac6
1c5a9f12,1231,279,231
aba31a4e,2489,285,326
b81282e5,2489,285,326
5a297a6e,541,280,312
ff162f36,2745,274,227
9e4778cd,2984,273,225
4a566203,452,343,230
4f0111b2,1175,275,206
c0d4de3c,885,294,212
7cc588ae,278,290,225
9b9a6304,281,297,217
4e75e7b4,278,279,204
69d03840,1665,281,203
0d1af3e3,830,339,203
6ece76a2,344,289,221
c5f801e4,287,285,206
f7d8b0cd,651,286,2096
a8c1628d,283,1602,272
3113a5f4,1775,827,260
306e2531,282,278,208
5304e090,285,295,208
9dc31e49,278,2872,206
9c754c7a,282,645,207
6cb9e1d5,290,595,200
ad1c0d2d,271,277,440
89337494,294,280,474
443df8e2,1904,278,202
38da98cd,281,710,210
d57779ff,283,276,200
ee3d52d3,282,296,206
a498735b,281,414,331
0682f90c,,3047,203
b9d2bec5,1663,279,204
33cde4b2,1663,279,204
3a5e52ee,286,278,204
c7412fa0,1848,281,209
5324d642,338,340,238
76471dc6,879,334,268
241dd8e3,474,348,204
29500891,343,336,201
e1193704,351,337,1166
6ec6b458,351,338,
409bc85b,2265,342,
63ace62a,2207,340,
a3c3bb58,705,338,
144ccb03,351,1418,
33b3c187,581,343,
c0367fdf,2991,337,
6b0f5165,1958,454,
29c2703c,339,337,
