Hash,orion,hera,gaeac6
1c5a9f12,2819,459,287
aba31a4e,577,471,322
b81282e5,577,471,322
5a297a6e,906,459,339
ff162f36,877,467,304
9e4778cd,468,458,282
4a566203,464,471,263
4f0111b2,466,460,260
c0d4de3c,651,474,270
7cc588ae,450,523,297
9b9a6304,569,459,288
4e75e7b4,462,458,261
69d03840,457,464,260
0d1af3e3,773,461,260
6ece76a2,451,462,293
c5f801e4,456,463,301
f7d8b0cd,458,458,1584
a8c1628d,460,531,261
3113a5f4,696,1011,262
306e2531,1837,522,263
5304e090,454,464,266
9dc31e49,450,409,260
9c754c7a,458,1430,269
6cb9e1d5,451,469,260
ad1c0d2d,453,468,258
89337494,467,457,284
443df8e2,455,525,1940
38da98cd,454,469,259
d57779ff,454,489,259
ee3d52d3,445,469,631
a498735b,461,459,260
0682f90c,,458,320
b9d2bec5,1237,519,261
33cde4b2,1237,519,261
3a5e52ee,573,454,321
c7412fa0,452,473,279
5324d642,515,523,309
76471dc6,455,459,260
241dd8e3,454,463,259
29500891,448,520,259
e1193704,646,458,260
6ec6b458,646,466,
409bc85b,450,461,
63ace62a,579,458,
a3c3bb58,449,460,
144ccb03,522,460,
33b3c187,454,2325,
c0367fdf,453,462,
6b0f5165,1613,478,
29c2703c,455,459,
