Hash,orion,hera,gaeac6
1c5a9f12,2200,202,200
aba31a4e,570,200,256
b81282e5,570,200,256
5a297a6e,333,200,205
ff162f36,388,319,205
9e4778cd,286,202,206
4a566203,445,202,268
4f0111b2,262,200,257
c0d4de3c,265,379,201
7cc588ae,269,263,201
9b9a6304,321,201,204
4e75e7b4,329,199,194
69d03840,263,442,194
0d1af3e3,324,264,194
6ece76a2,268,201,206
c5f801e4,268,202,202
f7d8b0cd,324,201,1968
a8c1628d,260,563,195
3113a5f4,921,201,195
306e2531,1889,212,194
5304e090,265,205,196
9dc31e49,265,507,196
9c754c7a,262,865,197
6cb9e1d5,264,210,194
ad1c0d2d,327,203,194
89337494,268,199,198
443df8e2,266,206,1697
38da98cd,262,209,195
d57779ff,263,203,194
ee3d52d3,262,205,195
a498735b,264,200,194
0682f90c,,441,196
b9d2bec5,688,199,195
33cde4b2,688,199,195
3a5e52ee,506,200,315
c7412fa0,262,201,271
5324d642,263,203,287
76471dc6,1647,200,254
241dd8e3,272,199,194
29500891,268,200,195
e1193704,262,200,194
6ec6b458,262,204,
409bc85b,386,201,
63ace62a,621,199,
a3c3bb58,267,199,
144ccb03,1050,199,
33b3c187,1528,200,
c0367fdf,323,199,
6b0f5165,579,382,
29c2703c,260,201,
