Hash,orion,hera,gaeac6
1c5a9f12,1375,455,337
aba31a4e,712,454,323
b81282e5,712,454,323
5a297a6e,1145,459,368
ff162f36,1122,451,331
9e4778cd,525,454,327
4a566203,613,460,333
4f0111b2,527,456,319
c0d4de3c,769,457,325
7cc588ae,522,462,340
9b9a6304,512,455,383
4e75e7b4,524,460,321
69d03840,588,520,318
0d1af3e3,642,452,318
6ece76a2,514,459,327
c5f801e4,518,455,335
f7d8b0cd,576,455,660
a8c1628d,517,936,379
3113a5f4,761,584,321
306e2531,528,524,321
5304e090,517,458,321
9dc31e49,513,1308,319
9c754c7a,513,459,320
6cb9e1d5,515,519,319
ad1c0d2d,756,456,318
89337494,532,455,326
443df8e2,518,460,319
38da98cd,516,646,318
d57779ff,515,460,319
ee3d52d3,517,463,320
a498735b,517,461,391
0682f90c,,1420,318
b9d2bec5,1481,455,321
33cde4b2,1481,455,321
3a5e52ee,520,455,317
c7412fa0,515,456,352
5324d642,523,456,362
76471dc6,580,456,319
241dd8e3,534,454,321
29500891,819,454,317
e1193704,524,572,620
6ec6b458,524,456,
409bc85b,759,458,
63ace62a,2205,456,
a3c3bb58,520,454,
144ccb03,831,460,
33b3c187,1361,455,
c0367fdf,761,452,
6b0f5165,1663,1779,
29c2703c,515,453,
