Hash,orion,hera,gaeac6
688de8eb,,170,82
7e711129,109,171,72
d4bac232,109,171,72
118cff46,111,176,86
071b9f95,310,167,78
dc9cfba6,525,170,76
a180bbe4,,168,73
417a2cf1,106,170,75
61e54d9b,110,168,71
ce74044c,113,171,69
d820b67f,111,169,70
5e13aaf2,107,178,
e39a250c,107,177,
8b52797d,107,170,70
93d51aef,109,235,70
c5b3a3c8,107,175,
f9c10462,108,250,
0e960577,108,239,69
065def80,109,168,71
995c51d1,109,168,71
1f0ab432,109,173,70
8f8fddc8,227,165,72
24d8dfd4,112,173,73
5750b9e3,175,172,71
a9999828,,174,78
9193010a,118,177,83
43f2c3bd,109,174,76
f22b2e11,109,174,76
aebf9781,109,175,71
4cbe50f4,148,171,86
269e181a,148,171,86
68fd7faa,167,185,84
1c5a9f12,167,208,84
aba31a4e,129,213,69
b81282e5,129,213,69
5a297a6e,125,215,94
ff162f36,112,211,86
9e4778cd,109,211,80
4a566203,191,225,78
4f0111b2,109,213,69
c0d4de3c,114,214,70
7cc588ae,110,223,70
9b9a6304,109,212,72
4e75e7b4,108,212,72
69d03840,110,219,71
0d1af3e3,121,211,71
6ece76a2,110,215,74
c5f801e4,118,213,75
f7d8b0cd,109,213,69
a8c1628d,109,212,72
