Hash,orion,hera,gaeac6
1c5a9f12,2270,280,207
aba31a4e,470,215,260
b81282e5,470,215,260
5a297a6e,361,220,213
ff162f36,467,216,219
9e4778cd,311,218,205
4a566203,485,222,211
4f0111b2,341,218,265
c0d4de3c,299,398,216
7cc588ae,282,220,232
9b9a6304,342,218,266
4e75e7b4,345,216,199
69d03840,282,462,198
0d1af3e3,346,281,198
6ece76a2,286,218,210
c5f801e4,294,218,225
f7d8b0cd,344,218,1864
a8c1628d,341,522,204
3113a5f4,699,218,198
306e2531,1794,223,199
5304e090,295,222,201
9dc31e49,286,465,202
9c754c7a,286,824,219
6cb9e1d5,294,229,199
ad1c0d2d,287,220,1157
89337494,297,222,210
443df8e2,289,225,319
38da98cd,284,229,197
d57779ff,287,283,200
ee3d52d3,277,226,636
a498735b,283,220,1161
0682f90c,,464,199
b9d2bec5,465,220,199
33cde4b2,465,220,199
3a5e52ee,349,218,320
c7412fa0,288,220,356
5324d642,284,219,248
76471dc6,1483,231,196
241dd8e3,300,222,199
29500891,285,218,197
e1193704,288,218,260
6ec6b458,288,222,
409bc85b,406,222,
63ace62a,467,220,
a3c3bb58,284,217,
144ccb03,1252,218,
33b3c187,345,217,
c0367fdf,283,216,
6b0f5165,780,338,
29c2703c,284,221,
