Hash,orion,hera,gaeac6
1c5a9f12,1205,467,355
aba31a4e,1922,459,326
b81282e5,1922,459,326
5a297a6e,1264,460,337
ff162f36,1068,457,368
9e4778cd,520,455,329
4a566203,777,462,328
4f0111b2,532,457,321
c0d4de3c,751,522,358
7cc588ae,528,521,353
9b9a6304,516,520,338
4e75e7b4,525,470,325
69d03840,590,461,321
0d1af3e3,1010,459,321
6ece76a2,528,524,363
c5f801e4,520,462,360
f7d8b0cd,514,462,2259
a8c1628d,522,941,322
3113a5f4,882,524,321
306e2531,527,525,384
5304e090,527,465,324
9dc31e49,698,1193,324
9c754c7a,530,466,322
6cb9e1d5,520,705,322
ad1c0d2d,518,460,2328
89337494,527,458,568
443df8e2,536,463,322
38da98cd,531,465,322
d57779ff,523,461,320
ee3d52d3,520,461,325
a498735b,532,463,320
0682f90c,,1540,321
b9d2bec5,1659,463,321
33cde4b2,1659,463,321
3a5e52ee,519,458,324
c7412fa0,531,460,363
5324d642,761,462,393
76471dc6,528,458,380
241dd8e3,542,461,322
29500891,949,458,322
e1193704,530,459,862
6ec6b458,530,460,
409bc85b,522,460,
63ace62a,2207,458,
a3c3bb58,577,457,
144ccb03,709,638,
33b3c187,2343,457,
c0367fdf,581,459,
6b0f5165,583,1962,
29c2703c,524,455,
