Hash,orion,hera,gaeac6
1c5a9f12,2186,350,215
aba31a4e,497,283,260
b81282e5,497,283,260
5a297a6e,538,290,225
ff162f36,414,407,229
9e4778cd,292,282,227
4a566203,458,291,221
4f0111b2,293,284,206
c0d4de3c,284,281,223
7cc588ae,297,286,228
9b9a6304,342,291,215
4e75e7b4,285,285,200
69d03840,281,405,202
0d1af3e3,348,282,202
6ece76a2,292,282,236
c5f801e4,282,282,215
f7d8b0cd,303,279,2109
a8c1628d,288,596,202
3113a5f4,949,344,203
306e2531,1862,304,203
5304e090,294,285,203
9dc31e49,283,592,204
9c754c7a,288,358,205
6cb9e1d5,292,346,202
ad1c0d2d,287,285,1400
89337494,297,287,268
443df8e2,279,284,1880
38da98cd,281,953,200
d57779ff,280,283,200
ee3d52d3,283,286,201
a498735b,283,285,1160
0682f90c,,279,201
b9d2bec5,713,288,203
33cde4b2,713,288,203
3a5e52ee,469,293,322
c7412fa0,346,290,360
5324d642,287,290,261
76471dc6,1602,283,259
241dd8e3,302,279,201
29500891,282,292,202
e1193704,284,291,201
6ec6b458,284,287,
409bc85b,284,288,
63ace62a,644,286,
a3c3bb58,280,285,
144ccb03,1065,340,
33b3c187,1556,286,
c0367fdf,285,286,
6b0f5165,601,586,
29c2703c,283,287,
