Hash,orion,hera,gaeac6
688de8eb,,327,150
7e711129,223,327,154
d4bac232,223,327,154
118cff46,247,321,159
071b9f95,446,324,156
dc9cfba6,440,326,158
a180bbe4,,321,157
417a2cf1,219,330,152
61e54d9b,222,324,149
ce74044c,225,327,151
d820b67f,220,330,150
5e13aaf2,219,331,
e39a250c,221,338,
8b52797d,229,334,152
93d51aef,229,342,149
c5b3a3c8,226,329,
f9c10462,226,468,
0e960577,220,399,150
065def80,223,325,150
995c51d1,223,325,150
1f0ab432,223,324,151
8f8fddc8,429,326,154
24d8dfd4,230,331,150
5750b9e3,276,326,150
a9999828,,329,157
9193010a,224,333,154
43f2c3bd,223,369,150
f22b2e11,223,369,150
aebf9781,220,333,150
4cbe50f4,241,328,155
269e181a,241,328,155
68fd7faa,273,341,156
1c5a9f12,273,653,156
aba31a4e,227,639,149
b81282e5,227,639,149
5a297a6e,573,649,163
ff162f36,228,670,161
9e4778cd,238,664,152
4a566203,350,664,152
4f0111b2,260,659,151
c0d4de3c,249,662,150
7cc588ae,223,666,152
9b9a6304,225,641,150
4e75e7b4,222,656,152
69d03840,222,647,151
0d1af3e3,229,655,151
6ece76a2,222,630,158
c5f801e4,220,628,152
f7d8b0cd,236,628,149
a8c1628d,224,631,151
