Hash,orion,hera,gaeac6
688de8eb,,154,101
7e711129,170,156,107
d4bac232,170,156,107
118cff46,170,157,111
071b9f95,437,155,108
dc9cfba6,602,152,105
a180bbe4,,150,101
417a2cf1,163,155,101
61e54d9b,169,151,99
ce74044c,169,154,99
d820b67f,164,152,98
5e13aaf2,165,156,
e39a250c,166,158,
8b52797d,166,153,100
93d51aef,167,162,100
c5b3a3c8,168,156,
f9c10462,169,252,
0e960577,167,288,99
065def80,168,157,99
995c51d1,168,157,99
1f0ab432,169,157,100
8f8fddc8,418,154,99
24d8dfd4,167,156,99
5750b9e3,259,151,98
a9999828,,154,98
9193010a,171,158,101
43f2c3bd,169,173,97
f22b2e11,169,173,97
aebf9781,166,161,98
4cbe50f4,230,154,104
269e181a,230,154,104
68fd7faa,214,157,100
1c5a9f12,214,156,100
aba31a4e,170,160,97
b81282e5,170,160,97
5a297a6e,398,173,98
ff162f36,172,157,102
9e4778cd,178,157,100
4a566203,298,165,102
4f0111b2,173,158,98
c0d4de3c,184,172,98
7cc588ae,165,165,98
9b9a6304,170,154,99
4e75e7b4,169,162,98
69d03840,167,157,98
0d1af3e3,179,166,98
6ece76a2,169,166,99
c5f801e4,165,157,100
f7d8b0cd,165,158,99
a8c1628d,168,158,98
