Hash,orion,hera,gaeac6
1c5a9f12,763,453,271
aba31a4e,712,1910,258
b81282e5,712,1910,258
5a297a6e,731,454,276
ff162f36,463,510,475
9e4778cd,408,460,278
4a566203,468,462,288
4f0111b2,414,460,258
c0d4de3c,409,458,293
7cc588ae,403,463,271
9b9a6304,457,456,261
4e75e7b4,401,452,258
69d03840,403,576,262
0d1af3e3,520,514,262
6ece76a2,848,455,273
c5f801e4,458,463,276
f7d8b0cd,399,458,3025
a8c1628d,469,520,270
3113a5f4,688,1238,262
306e2531,384,459,262
5304e090,384,456,264
9dc31e49,405,580,262
9c754c7a,396,1476,270
6cb9e1d5,392,471,258
ad1c0d2d,395,457,258
89337494,400,458,266
443df8e2,400,461,258
38da98cd,401,466,262
d57779ff,402,463,262
ee3d52d3,401,459,264
a498735b,399,457,320
0682f90c,,578,259
b9d2bec5,408,456,262
33cde4b2,408,456,262
3a5e52ee,401,454,324
c7412fa0,429,454,285
5324d642,403,397,308
76471dc6,407,393,263
241dd8e3,405,461,257
29500891,459,453,260
e1193704,488,448,257
6ec6b458,488,458,
409bc85b,577,395,
63ace62a,404,393,
a3c3bb58,400,448,
144ccb03,2387,453,
33b3c187,403,509,
c0367fdf,463,448,
6b0f5165,1442,458,
29c2703c,396,448,
