Hash,orion,hera,gaeac6
688de8eb,,472,208
7e711129,403,339,209
d4bac232,403,339,209
118cff46,409,336,210
071b9f95,773,337,209
dc9cfba6,822,332,208
a180bbe4,,337,216
417a2cf1,398,346,214
61e54d9b,444,337,205
ce74044c,401,336,204
d820b67f,398,337,205
5e13aaf2,397,335,
e39a250c,398,342,
8b52797d,400,344,206
93d51aef,400,340,207
c5b3a3c8,399,343,
f9c10462,539,455,
0e960577,432,484,206
065def80,459,337,207
995c51d1,459,337,207
1f0ab432,414,341,207
8f8fddc8,727,345,213
24d8dfd4,445,336,210
5750b9e3,570,343,207
a9999828,,344,206
9193010a,434,349,208
43f2c3bd,406,348,207
f22b2e11,406,348,207
aebf9781,412,350,208
4cbe50f4,577,339,208
269e181a,577,339,208
68fd7faa,412,345,207
1c5a9f12,412,341,207
aba31a4e,600,350,208
b81282e5,600,350,208
5a297a6e,839,347,205
ff162f36,408,344,208
9e4778cd,414,346,209
4a566203,508,361,207
4f0111b2,418,350,209
c0d4de3c,625,358,207
7cc588ae,408,343,206
9b9a6304,416,341,203
4e75e7b4,404,338,206
69d03840,411,343,210
0d1af3e3,406,349,210
6ece76a2,408,347,209
c5f801e4,411,345,209
f7d8b0cd,409,345,206
a8c1628d,413,347,210
