Hash,orion,hera,gaeac6
1c5a9f12,871,455,322
aba31a4e,443,443,316
b81282e5,443,443,316
5a297a6e,450,444,332
ff162f36,444,443,322
9e4778cd,382,445,323
4a566203,456,447,318
4f0111b2,382,441,318
c0d4de3c,446,505,325
7cc588ae,386,444,326
9b9a6304,501,448,320
4e75e7b4,382,453,315
69d03840,385,444,315
0d1af3e3,501,447,315
6ece76a2,741,448,326
c5f801e4,685,445,326
f7d8b0cd,564,446,3541
a8c1628d,383,1285,317
3113a5f4,685,449,316
306e2531,1589,446,315
5304e090,383,446,316
9dc31e49,385,447,316
9c754c7a,382,389,318
6cb9e1d5,381,445,317
ad1c0d2d,381,445,314
89337494,386,382,318
443df8e2,381,451,315
38da98cd,447,749,315
d57779ff,385,503,315
ee3d52d3,381,449,616
a498735b,384,446,315
0682f90c,,2365,317
b9d2bec5,443,444,316
33cde4b2,443,444,316
3a5e52ee,442,440,375
c7412fa0,443,445,461
5324d642,381,443,346
76471dc6,388,447,317
241dd8e3,383,443,315
29500891,381,444,315
e1193704,569,443,314
6ec6b458,569,444,
409bc85b,385,445,
63ace62a,441,383,
a3c3bb58,386,441,
144ccb03,1526,742,
33b3c187,566,441,
c0367fdf,443,443,
6b0f5165,1600,508,
29c2703c,383,383,
