Hash,orion,hera,gaeac6
1c5a9f12,1097,285,251
aba31a4e,3175,347,330
b81282e5,3175,347,330
5a297a6e,529,409,325
ff162f36,1283,282,238
9e4778cd,383,345,271
4a566203,387,358,221
4f0111b2,386,290,259
c0d4de3c,673,289,236
7cc588ae,376,293,422
9b9a6304,372,347,219
4e75e7b4,375,342,199
69d03840,378,287,202
0d1af3e3,389,281,202
6ece76a2,371,290,228
c5f801e4,382,289,243
f7d8b0cd,606,287,2488
a8c1628d,443,1666,274
3113a5f4,972,591,200
306e2531,391,288,212
5304e090,367,290,213
9dc31e49,369,1207,201
9c754c7a,382,288,209
6cb9e1d5,376,656,383
ad1c0d2d,787,412,263
89337494,385,286,653
443df8e2,369,290,679
38da98cd,371,602,216
d57779ff,374,289,199
ee3d52d3,372,296,201
a498735b,375,293,394
0682f90c,,1488,260
b9d2bec5,1512,287,206
33cde4b2,1512,287,206
3a5e52ee,377,285,204
c7412fa0,369,350,268
5324d642,432,354,311
76471dc6,669,348,272
241dd8e3,475,417,259
29500891,794,405,261
e1193704,374,466,1220
6ec6b458,374,352,
409bc85b,724,344,
63ace62a,2482,345,
a3c3bb58,381,344,
144ccb03,431,465,
33b3c187,1885,344,
c0367fdf,1028,346,
6b0f5165,1694,1613,
29c2703c,433,346,
