Hash,orion,hera,gaeac6
688de8eb,,438,294
7e711129,479,434,291
d4bac232,479,434,291
118cff46,462,425,309
071b9f95,576,425,300
dc9cfba6,619,432,291
a180bbe4,,437,291
417a2cf1,460,424,291
61e54d9b,456,432,294
ce74044c,455,432,295
d820b67f,453,439,280
5e13aaf2,455,430,
e39a250c,384,378,
8b52797d,384,361,249
93d51aef,383,376,249
c5b3a3c8,391,366,
f9c10462,383,481,
0e960577,385,495,246
065def80,446,402,249
995c51d1,446,402,249
1f0ab432,388,373,241
8f8fddc8,592,364,247
24d8dfd4,393,384,242
5750b9e3,395,400,244
a9999828,,383,246
9193010a,404,396,248
43f2c3bd,390,395,247
f22b2e11,390,395,247
aebf9781,563,407,246
4cbe50f4,490,385,245
269e181a,490,385,245
68fd7faa,392,389,249
1c5a9f12,392,401,249
aba31a4e,457,389,247
b81282e5,457,389,247
5a297a6e,461,411,252
ff162f36,391,386,248
9e4778cd,393,398,247
4a566203,391,406,251
4f0111b2,390,393,250
c0d4de3c,391,386,250
7cc588ae,399,397,249
9b9a6304,391,381,248
4e75e7b4,394,397,251
69d03840,395,442,255
0d1af3e3,393,386,255
6ece76a2,398,392,250
c5f801e4,390,392,253
f7d8b0cd,396,386,258
a8c1628d,393,424,248
