Hash,orion,hera,gaeac6
688de8eb,,174,113
7e711129,190,173,113
d4bac232,190,173,113
118cff46,194,168,117
071b9f95,222,177,113
dc9cfba6,333,175,114
a180bbe4,,173,113
417a2cf1,190,176,113
61e54d9b,190,172,116
ce74044c,189,170,113
d820b67f,195,172,109
5e13aaf2,190,172,
e39a250c,170,174,
8b52797d,172,160,99
93d51aef,172,161,99
c5b3a3c8,171,167,
f9c10462,178,267,
0e960577,180,221,98
065def80,173,166,98
995c51d1,173,166,98
1f0ab432,173,162,98
8f8fddc8,297,176,100
24d8dfd4,174,166,99
5750b9e3,179,165,99
a9999828,,167,99
9193010a,179,169,99
43f2c3bd,174,167,99
f22b2e11,174,167,99
aebf9781,321,178,99
4cbe50f4,266,165,100
269e181a,266,165,100
68fd7faa,175,170,101
1c5a9f12,175,167,101
aba31a4e,189,166,100
b81282e5,189,166,100
5a297a6e,210,172,100
ff162f36,176,167,99
9e4778cd,176,167,100
4a566203,175,172,99
4f0111b2,175,167,100
c0d4de3c,174,166,99
7cc588ae,187,170,98
9b9a6304,177,169,99
4e75e7b4,177,169,98
69d03840,175,204,99
0d1af3e3,177,169,99
6ece76a2,175,168,99
c5f801e4,178,166,99
f7d8b0cd,175,168,99
a8c1628d,176,171,99
