Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),208,204,124,164,,129,,187
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),208,208,123,163,,129,,194
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),221,206,123,164,,140,,192
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),208,203,123,164,,124,,193
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),208,202,126,169,,138,,189
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),214,203,129,194,,121,,185
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),207,209,123,167,172,132,,190
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),208,213,124,162,172,626,,192
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),208,213,124,162,172,626,,192
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),211,208,129,161,173,200,,186
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),226,203,124,167,172,161,,195
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),287,203,135,174,172,147,,192
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),212,202,124,165,172,128,,192
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),207,200,124,165,173,960,,197
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),208,221,123,165,173,153,,193
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",213,207,124,163,172,353,,190
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),214,201,120,163,165,1084,,184
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),220,196,120,163,,135,,182
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),178,185,104,143,151,132,,178
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",176,179,103,145,152,1186,,166
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),177,183,107,146,151,1108,,169
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),177,181,106,145,151,123,,173
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),227,277,104,144,150,127,,171
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",180,275,103,144,150,1331,,171
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),196,183,104,143,151,121,,164
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),196,183,104,155,151,,,164
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),176,179,103,141,150,,,157
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),313,178,103,143,149,,,159
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),185,185,103,142,150,,,176
5750b9e3,2025-06-20,gcycle update (#2747),208,185,104,142,150,,,165
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),558,183,101,145,148,,,169
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",187,185,103,310,,,,174
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),180,183,103,145,149,,,168
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),180,183,103,145,149,,,168
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),478,189,105,142,150,,,171
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",216,181,105,159,149,,,163
