Hash,orion,hera,gaeac6
688de8eb,,17,
7e711129,24,18,
d4bac232,24,18,
118cff46,22,32,
071b9f95,127,18,
dc9cfba6,41,17,
a180bbe4,,19,
417a2cf1,19,17,
61e54d9b,22,20,
ce74044c,20,17,
d820b67f,19,18,
5e13aaf2,20,22,
e39a250c,21,20,
8b52797d,20,18,
93d51aef,20,49,
c5b3a3c8,24,17,
f9c10462,21,146,
0e960577,23,107,
065def80,22,18,
995c51d1,22,18,
1f0ab432,20,17,
8f8fddc8,53,18,
24d8dfd4,20,16,
5750b9e3,21,16,
a9999828,,17,
9193010a,23,21,
43f2c3bd,21,21,
f22b2e11,21,21,
aebf9781,36,22,
4cbe50f4,21,17,
269e181a,21,17,
68fd7faa,22,25,
1c5a9f12,22,21,
aba31a4e,23,20,
b81282e5,23,20,
5a297a6e,22,22,
ff162f36,23,20,
9e4778cd,24,20,
4a566203,20,37,
4f0111b2,23,20,
c0d4de3c,20,19,
7cc588ae,21,20,
9b9a6304,21,18,
4e75e7b4,20,19,
69d03840,21,28,
0d1af3e3,20,17,
6ece76a2,21,21,
c5f801e4,22,19,
f7d8b0cd,21,22,
a8c1628d,21,20,
