Hash,orion,hera,gaeac6
688de8eb,,1318,892
7e711129,1208,1310,893
d4bac232,1208,1310,893
118cff46,1206,1312,891
071b9f95,1205,1317,890
dc9cfba6,1224,1314,890
a180bbe4,,1312,893
417a2cf1,1206,1309,890
61e54d9b,1205,1311,891
ce74044c,1210,1311,893
d820b67f,1207,1315,894
5e13aaf2,1212,1315,
e39a250c,1204,1310,
8b52797d,1207,1314,892
93d51aef,1203,1309,892
c5b3a3c8,1210,1311,
f9c10462,1205,1303,
0e960577,1208,1307,891
065def80,1208,1306,891
995c51d1,1208,1306,891
1f0ab432,1202,1227,892
8f8fddc8,1203,1204,888
24d8dfd4,1206,1220,893
5750b9e3,1195,1221,893
a9999828,,1218,891
9193010a,1205,1250,891
43f2c3bd,1205,1216,892
f22b2e11,1205,1216,892
aebf9781,1202,1214,891
4cbe50f4,1201,1245,891
269e181a,1201,1245,891
68fd7faa,1201,1222,891
1c5a9f12,1201,1230,891
aba31a4e,1202,1213,892
b81282e5,1202,1213,892
5a297a6e,1201,1214,891
ff162f36,1219,1217,890
9e4778cd,1200,1226,890
4a566203,1203,1216,891
4f0111b2,1203,1213,892
c0d4de3c,1206,1214,893
7cc588ae,1200,1220,893
9b9a6304,1203,1222,892
4e75e7b4,1204,1218,893
69d03840,1208,1213,892
0d1af3e3,1200,1243,892
6ece76a2,1198,1213,892
c5f801e4,1219,1214,889
f7d8b0cd,1202,1231,889
a8c1628d,1201,1230,892
