test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
cpld_control_gfsv17_intel,acorn,intel,805.0,36.25220299819339,783,908,1897.9130434782608,2.148137042561069,1894,1903,46
cpld_control_gfsv17_intel,derecho,intel,780.4347826086956,10.710343712999737,762,813,1868.1739130434783,1.8986160967935894,1863,1872,23
cpld_control_gfsv17_intel,gaeac6,intel,534.5869565217391,35.41849867384525,511,649,142075.84782608695,933990.9564331139,1893,6338984,46
cpld_control_gfsv17_intel,hera,intel,1059.1142857142856,61.303858159255164,1010,1274,2077.057142857143,8.821574013022058,2041,2093,35
cpld_control_gfsv17_intel,hercules,intel,931.7608695652174,44.92373032032987,880,1063,2019.8260869565217,7.331224993367849,2004,2034,46
cpld_control_gfsv17_intel,orion,intel,1340.6888888888889,60.423438491962024,1178,1430,1964.8,6.703459079934935,1956,1981,45
cpld_control_gfsv17_intel,ursa,intel,583.4081632653061,49.6504105250513,555,726,2056.673469387755,7.520493542929939,2043,2072,49
cpld_control_gfsv17_intel,wcoss2,intel,845.0217391304348,75.27475277805367,798,1224,1882.0217391304348,35.17605822805865,1809,1905,46
