test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
hrrr_control_restart_dyn32_phy32_intel,acorn,intel,115.22916666666667,5.439178533617682,106,126,723.4375,1.6490648542786548,720,727,48
hrrr_control_restart_dyn32_phy32_intel,derecho,intel,96.0,1.2472191289246484,94,97,382362.0,402243.2965974145,761,767128,10
hrrr_control_restart_dyn32_phy32_intel,gaeac6,intel,71.04347826086956,3.42511327786156,66,81,152082.23913043478,937075.3922616234,612,6339596,46
hrrr_control_restart_dyn32_phy32_intel,hera,intel,105.95833333333333,6.22608901294891,96,112,1050.6666666666667,7.3378451626622745,1025,1063,48
hrrr_control_restart_dyn32_phy32_intel,hercules,intel,98.04255319148936,16.206490174441935,82,184,246347.93617021278,423598.16860390553,950,970088,47
hrrr_control_restart_dyn32_phy32_intel,orion,intel,130.6595744680851,21.411371009597644,120,251,38430.8085106383,180042.55527641939,874,886424,47
hrrr_control_restart_dyn32_phy32_intel,ursa,intel,119.20408163265306,119.09029830200215,67,491,34686.244897959186,231335.0915346728,1576,1620984,49
hrrr_control_restart_dyn32_phy32_intel,wcoss2,intel,124.58333333333333,9.040884284874027,112,147,727.6666666666666,2.7080128015453444,718,732,48
