test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
datm_cdeps_control_cfsr_intel,acorn,intel,181.62222222222223,7.205707614261226,167,199,1566.1777777777777,1.3532601861109594,1564,1568,45
datm_cdeps_control_cfsr_intel,derecho,intel,173.27027027027026,3.412791694074978,169,181,1543.081081081081,0.2767247306920402,1543,1544,37
datm_cdeps_control_cfsr_intel,gaeac6,intel,122.74468085106383,3.186029866302757,119,133,140347.63829787233,923724.2106451334,1544,6338332,47
datm_cdeps_control_cfsr_intel,hera,intel,181.0909090909091,2.5803117365947603,177,186,1997.2727272727273,13.385072773809124,1969,2017,22
datm_cdeps_control_cfsr_intel,hercules,intel,147.63829787234042,3.778805492853725,143,164,41164.234042553195,269492.17078030074,1833,1849400,47
datm_cdeps_control_cfsr_intel,orion,intel,210.6304347826087,2.7917234474000554,206,218,41875.282608695656,271453.6720906463,1835,1842940,46
datm_cdeps_control_cfsr_intel,ursa,intel,385.83673469387753,338.7447014923122,113,1071,1926.2244897959183,11.46964345951675,1908,1952,49
