test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
control_gfs_mpas_gnu,derecho,gnu,91.6842105263158,61.001154292648934,39,216,5374.8421052631575,2246.011474138771,1108,7007,38
control_gfs_mpas_gnu,hera,gnu,44.75,1.5000000000000002,43,46,6375.25,12.419742348374221,6362,6392,4
control_gfs_mpas_gnu,hercules,gnu,140.02173913043478,142.3475385777022,36,381,145850.73913043478,956821.5277925935,1176,6494232,46
control_gfs_mpas_gnu,ursa,gnu,147.42105263157896,78.72054354873438,94,333,1110.5263157894738,3.2891812735530954,1107,1117,19
