test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
control_c192_intel,acorn,intel,427.2826086956522,6.414092274838659,414,440,1702.8478260869565,1.999637648334684,1700,1708,46
control_c192_intel,derecho,intel,383.5483870967742,5.315629217552202,376,395,1656.4516129032259,0.9946091251482098,1655,1658,31
control_c192_intel,gaeac6,intel,280.1063829787234,14.518704641214901,265,373,139785.25531914894,923883.3182778822,1677,6338832,47
control_c192_intel,hera,intel,412.82142857142856,6.727795145010535,397,432,1917.5357142857142,7.162050931470208,1894,1929,28
control_c192_intel,hercules,intel,395.9148936170213,76.54348857298847,347,819,1818.212765957447,4.432764228436091,1808,1828,47
control_c192_intel,orion,intel,468.69565217391306,8.310286972494842,455,509,1785.608695652174,4.78180933152836,1769,1795,46
control_c192_intel,ursa,intel,288.0612244897959,10.433136639383893,273,320,1820.469387755102,14.255265168842502,1799,1861,49
control_c192_intel,wcoss2,intel,444.29787234042556,41.26842929218677,427,710,1670.4468085106382,45.83704999927951,1606,1716,47
