test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
hrrr_control_debug_dyn32_phy32_gnu,hera,gnu,149.0625,15.373929646188627,141,247,813.4166666666666,4.937194195575319,793,821,48
hrrr_control_debug_dyn32_phy32_gnu,hercules,gnu,135.14285714285714,86.52793383256838,110,722,441308.4285714286,401760.2531615819,794,805960,49
hrrr_control_debug_dyn32_phy32_gnu,ursa,gnu,118.97435897435898,39.65408798165985,103,304,19218.897435897437,115523.4410149584,720,722164,39
