test_name,machine,compiler,core_mean,core_std,core_min,core_max,mem_mean,mem_std,mem_min,mem_max,n_hashes
conus13km_radar_tten_debug_gnu,derecho,gnu,604.3823529411765,9.480489393717217,583,625,1015.2058823529412,1.8386327556046074,1013,1019,34
conus13km_radar_tten_debug_gnu,hera,gnu,666.4,6.873863542433758,654,681,1108.72,7.469493512503624,1097,1117,25
conus13km_radar_tten_debug_gnu,hercules,gnu,541.2553191489362,31.56736625687883,510,697,24937.702127659573,163278.78546188833,1112,1120504,47
conus13km_radar_tten_debug_gnu,ursa,gnu,427.57142857142856,7.079901129253143,416,454,988.3673469387755,4.055314812846494,975,991,49
