Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),,2698,2392,,2383,3623,,
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),2673,2668,2397,,2383,3602,,
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),2673,2668,2397,,2383,3602,,
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),2674,2677,2402,2934,2378,,,
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),2677,2665,2391,,2379,3582,,
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),2676,2663,2395,,2384,3595,,
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),,2656,2401,,,3602,,
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),2674,2663,2392,,,3590,,
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),2677,2664,2392,,,3599,,
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",2674,2671,2399,,,3604,,
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),2673,2649,2391,,,3594,,
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),2670,2662,,,2374,3587,,
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),2672,2657,,,2374,3583,,
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",2665,2662,2362,,2374,3587,,
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),2653,2653,2366,,2378,3588,,
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),2662,2653,,,2374,3596,,
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),2663,2651,,,2381,3577,,
