Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),1774,1894,1470,1846,,2014,3282,3269
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),1770,1872,1464,1837,,2012,3293,3268
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1760,1888,1458,1843,,2012,3292,3265
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1767,1887,1461,1846,,1976,3292,3267
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1769,1883,1459,1836412,,1990,3281,3265
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1763268,1889,1470,1832956,1438,1998,3283,3265
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1775,1890,1470,1838348,1438,1997,3291,3269
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1775,1890,1470,1838348,1438,1997,3291,3269
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1772,1874,1449,1836,1438,1985616,3292,3262
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1763,1877,1460,1841752,1441,1999,3283,3261
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1769,1882,1459,1846512,1438,1987,3290,3260
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1766944,1886,1453,1829644,1435172,1998,3292,3263
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1767,1888,1462,1834808,1439420,1976,3293,3260
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1766,1882,1453,1837408,1436272,1998,3293,3261
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1772,1883,1467,1833548,1436056,2005,3293,3261
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1769,1881,1454,1833736,1434784,2011,3296,3264
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1750,1867,1450708,1800488,,2018,3160,3130
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1753,1865,1455636,1799256,1431,1995,3159,3131
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1752,1862,1451,1801468,1436,2008,3156,3131
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1747,1863,1457,1804872,1431,2007,3158,3131
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1746,1867,1456184,1790956,1439,1999,3157,3134
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1746,1863,1461424,1805628,1440,2019,3155,3132
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1747,1866,1458,1800,1438,1998,3154,3131
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1749,1872,1458,1805508,1439,2022,3145,3129
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1749,1872,1458,1803,1439,,3145,3129
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1749,3336,1452,1818664,3172,,3127,3133
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1756,3332,1465,1810,3172,,3128,3129
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1757,3332,1464,1809712,3177,,3128,3125
