Hash,orion,hera,gaeac6
688de8eb,,2264,2077
7e711129,2194,2294,2067
d4bac232,2194,2294,2067
118cff46,2183,2283,2064
071b9f95,2186,2292,2073
dc9cfba6,2186,2296,2064
a180bbe4,,2294,2074
417a2cf1,2188,2292,2064
61e54d9b,2192,2282,2065
ce74044c,2186,2268,2063
d820b67f,2194,2285,2064
5e13aaf2,2181,2289,
e39a250c,2186,2262,
8b52797d,2182,2281,2061
93d51aef,2169,2296,2063
c5b3a3c8,2181,2289,
f9c10462,2188,2298,
0e960577,2184,2294,2061
065def80,2185,2256,2067
995c51d1,2185,2256,2067
1f0ab432,2183,3375,2062
8f8fddc8,2178,3398,2067
24d8dfd4,2168,3369,2069
5750b9e3,2182,3403,2071
a9999828,,3371,2073
9193010a,2174,3378,2062
43f2c3bd,2184,3378,2067
f22b2e11,2184,3378,2067
aebf9781,2181,3361,2069
4cbe50f4,2176,3359,2063
269e181a,2176,3359,2063
68fd7faa,2186,3385,2076
1c5a9f12,2186,3390,2076
aba31a4e,2180,3356,2058
b81282e5,2180,3356,2058
5a297a6e,2187,3370,2061
ff162f36,2182,3365,2056
9e4778cd,2194,3375,2064
4a566203,2188,3361,2059
4f0111b2,2193,3365,2061
c0d4de3c,2186,3365,2064
7cc588ae,2190,3355,2065
9b9a6304,2175,3389,2057
4e75e7b4,2182,3362,2055
69d03840,2179,3373,2068
0d1af3e3,2182,3372,2068
6ece76a2,2181,3359,2065
c5f801e4,2190,3351,2081
f7d8b0cd,2186,3356,2070
a8c1628d,2187,3357,2061
