Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),,1949,1944,,1929,2095,1940,1945
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1962,1936,1940,,1929,2094,1939,1943
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1962,1936,1940,,1929,2094,1939,1943
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1954,1935,1941,2001,1927,,1946,1941
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1940,1940,1945,,1925,2094,1941,1946
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1956,1923,1941,,1924,2087,1945,1943
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),,1942,1944,,,2097,1945,1945
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1954,1953,1944,,,2093,1944,1943
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1951,1945,1941,,,2088,1946,1943
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1947,1940,1944,,,2087,1944,1946
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1948,1948,1944,,,2089,1947,1942
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1950,1939,,,1919,2089,1944,1943
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1946,1918,,,1919,2104,1946,1940
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1954,1928,1941,,1926,2099,1946,1940
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1951,1941,1934,,1924,2093,1944,1943
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1954,1943,,,1920,2083,1937,1939
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1949,1928,,,1924,2100,1941,1944
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1958,1936,1935,1999,1934,2098,1950,1939
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1944,1936,1943,,1929,2089,1936,1941
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1944,1936,1943,1991,1929,,1936,1941
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1945,1947,1949,,1936,,1928,1955
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1953,1969,1952,1992,1935,,1936,1943
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1946,1946,1949,,1935,,1935,1944
5750b9e3,2025-06-20,gcycle update (#2747),1943,1957,1942,,1934,,1938,1944
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),,1907,1948,,1933,,1932,1943
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1945,1958,1946,,1938,,1940,1944
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1945,1964,1943,,1938,,1931,1943
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1945,1964,1943,,1938,,1931,1943
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1942,1918,1942,,1935,,1940,1946
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1939,1917,1947,,1937,,1933,1943
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1939,1917,1947,,1937,,1933,1943
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1950,1958,1935,,1931,,1937,1944
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1950,1949,1935,,1931,,1937,1944
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1944,1921,1937,,1929,,1936,1954
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1944,1921,1937,,1929,,1936,1954
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1946,1918,1935,,1933,,1936,1945
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1948,1920,1947,,1939,,1934,1942
