Hash,orion,hera,gaeac6
688de8eb,,2257,2099
7e711129,2240,2253,2092
d4bac232,2240,2253,2092
118cff46,2242,2254,2101
071b9f95,2242,2259,2101
dc9cfba6,2240,2263,2099
a180bbe4,,2264,2099
417a2cf1,2237,2259,2102
61e54d9b,2241,2259,2097
ce74044c,2239,2259,2098
d820b67f,2243,2259,2102
5e13aaf2,2241,2256,
e39a250c,2235,2257,
8b52797d,2236,2259,2097
93d51aef,2238,2262,2102
c5b3a3c8,2241,2257,
f9c10462,2235,2257,
0e960577,2243,2260,2092
065def80,2233,2261,2097
995c51d1,2233,2261,2097
1f0ab432,2208,2230,2091
8f8fddc8,2222,2242,2094
24d8dfd4,2227,2243,2098
5750b9e3,2229,2251,2096
a9999828,,2223,2099
9193010a,2226,2248,2095
43f2c3bd,2225,2245,2098
f22b2e11,2225,2245,2098
aebf9781,2227,2223,2100
4cbe50f4,2225,2226,2097
269e181a,2225,2226,2097
68fd7faa,2226,2243,2099
1c5a9f12,2226,2244,2099
aba31a4e,,,
b81282e5,,,
5a297a6e,,,
ff162f36,,,
9e4778cd,,,
4a566203,,,
4f0111b2,,,
c0d4de3c,,,
7cc588ae,,,
9b9a6304,,,
4e75e7b4,,,
69d03840,,,
0d1af3e3,,,
6ece76a2,,,
c5f801e4,,,
f7d8b0cd,,,
a8c1628d,,,
