Hash,orion,hera,gaeac6
688de8eb,,1725,1575
7e711129,1714,1724,1579
d4bac232,1714,1724,1579
118cff46,1705,1728,1572
071b9f95,1713,1727,1578
dc9cfba6,1711,1717,1575
a180bbe4,,1725,1578
417a2cf1,1716,1727,1579
61e54d9b,1711,1729,1572
ce74044c,1714,1728,1579
d820b67f,1715,1728,1572
5e13aaf2,1717,1735,
e39a250c,1710,1731,
8b52797d,1707,1727,1582
93d51aef,1713,1724,1581
c5b3a3c8,1713,1727,
f9c10462,1713,1722,
0e960577,1704,1725,1579
065def80,1718,1724,1579
995c51d1,1718,1724,1579
1f0ab432,1707,1718,1578
8f8fddc8,1709,1729,1576
24d8dfd4,1701,1714,1564
5750b9e3,1696,1714,1563
a9999828,,1717,1564
9193010a,1690,1717,1566
43f2c3bd,1682,1716,1563
f22b2e11,1682,1716,1563
aebf9781,1697,1706,1566
4cbe50f4,1695,1703,1565
269e181a,1695,1703,1565
68fd7faa,1682,1723,1563
1c5a9f12,1682,1706,1563
aba31a4e,1699,1702,1566
b81282e5,1699,1702,1566
5a297a6e,1692,1701,1563
ff162f36,1691,1703,1566
9e4778cd,1702,1692,1560
4a566203,1692,1701,1565
4f0111b2,1701,1702,1561
c0d4de3c,1680,1693,1562
7cc588ae,1695,1716,1562
9b9a6304,1692,1718,1563
4e75e7b4,1694,1722,1566
69d03840,1693,1701,1567
0d1af3e3,1698,1721,1567
6ece76a2,1705,1710,1575
c5f801e4,1696,1706,1576
f7d8b0cd,1709,1710,1573
a8c1628d,1702,1723,1578
