Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1944,2076,1776,1983,1902,2592,1919,1913
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1943,2047,1781,1980180,1902,2590,1918,1913
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1958976,2064,1781,1980484,1902,2596,1903,1914
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1954,2063,1782,1982136,1902,2595,1918,1913
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1954,2063,1782,1982136,1902,2595,1918,1913
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1948,2057,1781,1975,1897,2595160,1919,1913
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1948,2078,1773,1982980,1900,2597,1919,1911
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1957,2074,1775,1982420,1899,2585,1921,1911
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1954508,2076,1779,1984880,1901996,2590,1910,1912
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1946,2085,1778,1983336,1897192,2578,1921,1912
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1957,2079,1774,1991552,1901024,2595,1920,1913
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1961,2084,1775,1983836,1900032,2590,1916,1912
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1955,2082,1779,1984396,1900776,2594,1918,1914
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1960,2066,1781956,1984992,1903,2592,1917,1914
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1949,2078,1771856,1985068,1903,2588,1920,1914
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1948,2075,1778,1976792,1902,2595,1919,1915
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1947,2079,1777,1993520,1891,2592,1918,1915
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1956,2077,1776676,1983160,1901,2594,1917,1913
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1941,2069,1778944,1988044,1902,2594,1918,1915
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1951,2079,1773,1975,1900,2587,1919,1914
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1961,2040,1771,1988288,1905,2608,1915,1915
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1961,2040,1771,1985,1905,,1915,1915
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1946,1974,1785,1981952,1908,,1903,1913
