Hash,orion,hera,gaeac6
688de8eb,,1334,1048
7e711129,1215,1338,1049
d4bac232,1215,1338,1049
118cff46,1219,1345,1042
071b9f95,1219,1331,1046
dc9cfba6,1222,1351,1043
a180bbe4,,1336,1044
417a2cf1,1211,1333,1047
61e54d9b,1217,1330,1042
ce74044c,1211,1347,1044
d820b67f,1217,1346,1044
5e13aaf2,1207,1335,
e39a250c,1220,1331,
8b52797d,1219,1348,1046
93d51aef,1215,1353,1039
c5b3a3c8,1219,1343,
f9c10462,1221,1349,
0e960577,1228,1346,1044
065def80,1220,1348,1047
995c51d1,1220,1348,1047
1f0ab432,1218,1229,1045
8f8fddc8,1216,1238,1043
24d8dfd4,1216,1236,1047
5750b9e3,1217,1239,1045
a9999828,,1227,1047
9193010a,1215,1229,1046
43f2c3bd,1220,1227,1046
f22b2e11,1220,1227,1046
aebf9781,1206,1205,1045
4cbe50f4,1217,1208,1042
269e181a,1217,1208,1042
68fd7faa,1222,1234,1044
1c5a9f12,1222,1231,1044
aba31a4e,1206,1204,1042
b81282e5,1206,1204,1042
5a297a6e,1213,1198,1040
ff162f36,1218,1202,1040
9e4778cd,1217,1201,1040
4a566203,1217,1206,1042
4f0111b2,1217,1203,1044
c0d4de3c,1216,1204,1042
7cc588ae,1218,1234,1040
9b9a6304,1218,1237,1042
4e75e7b4,1217,1234,1043
69d03840,1216,1209,1043
0d1af3e3,1211,1236,1043
6ece76a2,1216,1226,1046
c5f801e4,1223,1237,1047
f7d8b0cd,1223,1236,1050
a8c1628d,1214,1231,1049
