Hash,orion,hera,gaeac6
688de8eb,,972,1053
7e711129,,968,1057
d4bac232,,968,1057
118cff46,,967,1046
071b9f95,,972,1048
dc9cfba6,,968,1050
a180bbe4,,973,1047
417a2cf1,,972,1052
61e54d9b,,968,1046
ce74044c,,976,1050
d820b67f,,970,1053
5e13aaf2,,972,
e39a250c,,973,
8b52797d,,971,1051
93d51aef,,973,1042
c5b3a3c8,,971,
f9c10462,,976,
0e960577,,973,1048
065def80,,972,1049
995c51d1,,972,1049
1f0ab432,,975,1047
8f8fddc8,,971,1050
24d8dfd4,,970,1049
5750b9e3,,967,1044
a9999828,,970,1052
9193010a,1214,970,1049
43f2c3bd,1212,970,1051
f22b2e11,1212,970,1051
aebf9781,1222,949,1046
4cbe50f4,1218,951,1051
269e181a,1218,951,1051
68fd7faa,1221,973,1047
1c5a9f12,1221,862,1047
aba31a4e,1219,850,1052
b81282e5,1219,850,1052
5a297a6e,1223,844,1049
ff162f36,1220,843,1048
9e4778cd,1222,844,1050
4a566203,1225,846,1049
4f0111b2,1220,851,1052
c0d4de3c,1216,846,1050
7cc588ae,1226,863,1052
9b9a6304,1219,873,1050
4e75e7b4,1228,840,1045
69d03840,1212,820,1046
0d1af3e3,1215,837,1046
6ece76a2,1215,820,1052
c5f801e4,1222,817,1052
f7d8b0cd,1213,818,1050
a8c1628d,1223,820,1051
