Hash,orion,hera,gaeac6
688de8eb,,781,489
7e711129,657,780,490
d4bac232,657,780,490
118cff46,655,781,489
071b9f95,656,784,490
dc9cfba6,656,783,491
a180bbe4,,783,490
417a2cf1,655,788,492
61e54d9b,654,784,491
ce74044c,662,782,488
d820b67f,652,786,490
5e13aaf2,658,784,
e39a250c,655,785,
8b52797d,657,781,487
93d51aef,657,786,490
c5b3a3c8,659,788,
f9c10462,654,784,
0e960577,653,785,484
065def80,653,785,487
995c51d1,653,785,487
1f0ab432,647,665,493
8f8fddc8,649,674,493
24d8dfd4,645,671,483
5750b9e3,646,672,481
a9999828,,671,483
9193010a,647,665,484
43f2c3bd,648,670,483
f22b2e11,648,670,483
aebf9781,645,651,485
4cbe50f4,644,641,486
269e181a,644,641,486
68fd7faa,642,673,486
1c5a9f12,642,662,486
aba31a4e,651,649,485
b81282e5,651,649,485
5a297a6e,649,657,486
ff162f36,650,652,483
9e4778cd,648,656,486
4a566203,649,654,487
4f0111b2,641,653,481
c0d4de3c,644,655,485
7cc588ae,644,667,481
9b9a6304,648,672,486
4e75e7b4,647,667,487
69d03840,650,653,487
0d1af3e3,645,667,487
6ece76a2,648,666,490
c5f801e4,647,662,489
f7d8b0cd,657,667,487
a8c1628d,646,664,489
