Hash,orion,hera,gaeac6
688de8eb,,947,872
7e711129,1035,950,872
d4bac232,1035,950,872
118cff46,1037,951,873
071b9f95,1045,950,880
dc9cfba6,1038,949,873
a180bbe4,,951,879
417a2cf1,1035,946,877
61e54d9b,1043,947,874
ce74044c,1038,951,879
d820b67f,1034,946,879
5e13aaf2,1041,946,
e39a250c,1038,947,
8b52797d,1037,949,873
93d51aef,1042,946,871
c5b3a3c8,1036,949,
f9c10462,1046,947,
0e960577,1042,952,874
065def80,1041,953,873
995c51d1,1041,953,873
1f0ab432,1034,961,876
8f8fddc8,1041,960,882
24d8dfd4,1034,955,874
5750b9e3,1035,955,879
a9999828,,957,874
9193010a,1036,961,874
43f2c3bd,1037,954,880
f22b2e11,1037,954,880
aebf9781,1037,942,874
4cbe50f4,1034,943,874
269e181a,1034,943,874
68fd7faa,1038,955,873
1c5a9f12,1038,844,873
aba31a4e,1032,840,879
b81282e5,1032,840,879
5a297a6e,1032,836,874
ff162f36,1035,835,873
9e4778cd,1039,836,873
4a566203,1039,840,874
4f0111b2,1037,839,872
c0d4de3c,1039,841,872
7cc588ae,1034,850,873
9b9a6304,1039,848,873
4e75e7b4,1033,822,873
69d03840,1039,809,875
0d1af3e3,1042,854,875
6ece76a2,1036,801,876
c5f801e4,1036,803,878
f7d8b0cd,1039,809,878
a8c1628d,1042,835,877
