Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
42c7a0ad,2025-09-22,Send surface ocean currents to ATM for SFS test (#2689),2016,2189,1814,2190,,2921,1961,1966
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),2012,2186,1813,2191,,2897,1969,1965
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),2011,2176,1815,2199,,2909,1968,1968
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),2008,2175,1813,2194,,2909,1959,1967
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),2021,2174,1813,2196,,3073,1960,1966
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),2013,2179,1816,2177864,,2905,1970,1963
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),2008264,2181,1813,2160024,1936,2898,1960,1967
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),2018,2184,1811,2189576,1936,2904,1967,1967
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),2018,2184,1811,2189576,1936,2904,1967,1967
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),2007,2175,1818,2163,1938,2920624,1968,1965
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),2008,2182,1815,2178468,1938,2898,1964,1966
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),2007,2175,1815,2167292,1937,2913,1961,1962
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),2010084,2183,1812,2166120,1936808,2912,1961,1966
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),2013,2177,1816,2176556,1941356,2902,1969,1965
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),2005,2168,1817,2170844,1937980,2899,1958,1965
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",2011,2176,1814,2176448,1940912,2899,1958,1966
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),2015,2176,1815,2172900,1936236,2911,1969,1963
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),2015,2179,1812644,2180112,,2901,1963,1965
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),2015,2174,1814668,2156352,1935,2908,1968,1963
