Hash,orion,hera,gaeac6
688de8eb,,836,969
7e711129,1142,844,972
d4bac232,1142,844,972
118cff46,1139,836,967
071b9f95,1142,849,972
dc9cfba6,1132,836,970
a180bbe4,,836,964
417a2cf1,1143,838,968
61e54d9b,1141,837,966
ce74044c,1143,839,971
d820b67f,1140,836,969
5e13aaf2,1139,853,
e39a250c,1141,834,
8b52797d,1134,839,969
93d51aef,1142,835,965
c5b3a3c8,1142,838,
f9c10462,1139,840,
0e960577,1142,852,966
065def80,1138,838,966
995c51d1,1138,838,966
1f0ab432,1140,838,969
8f8fddc8,1132,842,966
24d8dfd4,1135,834,972
5750b9e3,1133,828,970
a9999828,,833,967
9193010a,1138,854,967
43f2c3bd,1135,847,967
f22b2e11,1135,847,967
aebf9781,1135,833,966
4cbe50f4,1136,819,967
269e181a,1136,819,967
68fd7faa,1136,838,966
1c5a9f12,1136,730,966
aba31a4e,1130,714,964
b81282e5,1130,714,964
5a297a6e,1126,726,962
ff162f36,1131,715,963
9e4778cd,1138,713,965
4a566203,1134,712,973
4f0111b2,1132,707,965
c0d4de3c,1137,710,962
7cc588ae,1137,730,965
9b9a6304,1135,732,968
4e75e7b4,1130,732,965
69d03840,1139,717,962
0d1af3e3,1138,729,962
6ece76a2,1145,717,965
c5f801e4,1144,716,967
f7d8b0cd,1139,718,969
a8c1628d,1146,718,966
