Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
db4e2d0f,2025-09-18,Replace icplocn2atm (integer) with use_oceanuv (logical); Update cloud build env to remove gnu from stack (was #2842) (#2867),487,629,290,562,,1233,399,403
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),479,631,290,555,,1230,407,398
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),486,631,292,538,,1201,408,402
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),490,633,294,555,,1222,408,401
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),481,632,295,542972,,1230,405,399
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),489552,633,292,557848,427,1234,415,400
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),489,631,292,549804,427,1198,406,400
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),489,631,292,549804,427,1198,406,400
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),492,631,288,563,428,1199376,404,401
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),482,630,294,560160,423,1188,406,402
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),484,630,294,557516,425,1201,405,398
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),489904,627,292,563136,424552,1248,408,402
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),484,628,288,561340,427552,1255,405,399
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),489,629,295,563176,428480,1215,406,402
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",489,631,290,564820,425660,1232,407,403
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),487,629,295,549000,418512,1217,407,404
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),490,633,293100,565680,,1205,405,404
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),489,635,295704,560348,427,1218,406,402
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",485,627,292,542376,426,1188,407,403
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),489,632,290,561388,417,1202,405,403
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),486,635,288876,557992,424,1206,407,401
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),482,633,292416,540924,420,1223,402,403
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",485,628,290,544,425,1208,403,398
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),486,627,289,559532,425,1189,390,401
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),486,627,289,559,425,,390,401
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),490,515,288,569140,433,,401,399
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),486,518,290,551,430,,403,398
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),485,519,292,558460,431,,401,398
5750b9e3,2025-06-20,gcycle update (#2747),485,520,291,557320,428,,400,398
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),485132,516,286,562112,431,,401,399
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",486,520,291,554556,,,399,398
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),483,513,286,562724,635,,401,398
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),483,513,286,562724,635,,401,398
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),481,505,291,555340,428,,401,398
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",485,492,289,556648,431,,399,398
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),485,492,289,556648,431,,399,398
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",482,520,286,550136,428,,400,398
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",482,514,286,545940,428,,400,398
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),489,511,291,553004,426,,395,397
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),489,511,291,556856,426,,395,397
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),487,503,286,549748,432,,401,399
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),483,500,287,563940,432,,400,398
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),482,505,286,565112,429,,402,399
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),491,497,285,560712,431,,400,398
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),485,501,284,550132,428,,397,401
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),482,490,288,540976,434,,399,396
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),488,514,290,553688,428,,395,401
9b9a6304,2025-04-11,Memcheck fixes (#2655),487,521,286,544884,436,,397,402
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),487,518,287,567008,431,,404,402
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),490,509,291,550264,435,,398,398
