Hash,orion,hera,gaeac6
688de8eb,,1342,1053
7e711129,1225,1340,1051
d4bac232,1225,1340,1051
118cff46,1211,1348,1041
071b9f95,1223,1331,1045
dc9cfba6,1213,1352,1052
a180bbe4,,1337,1050
417a2cf1,1216,1338,1045
61e54d9b,1220,1335,1045
ce74044c,1216,1356,1045
d820b67f,1216,1336,1045
5e13aaf2,1217,1338,
e39a250c,1226,1339,
8b52797d,1211,1331,1049
93d51aef,1227,1339,1045
c5b3a3c8,1224,1348,
f9c10462,1223,1351,
0e960577,1222,1346,1047
065def80,1230,1343,1049
995c51d1,1230,1343,1049
1f0ab432,1219,1240,1046
8f8fddc8,1217,1213,1044
24d8dfd4,1218,1232,1049
5750b9e3,1220,1237,1049
a9999828,,1237,1049
9193010a,1217,1239,1048
43f2c3bd,1214,1240,1043
f22b2e11,1214,1240,1043
aebf9781,1209,1205,1044
4cbe50f4,1216,1208,1046
269e181a,1216,1208,1046
68fd7faa,1221,1236,1047
1c5a9f12,1221,1242,1047
aba31a4e,1220,1208,1049
b81282e5,1220,1208,1049
5a297a6e,1211,1206,1042
ff162f36,1219,1204,1046
9e4778cd,1216,1199,1048
4a566203,1216,1192,1049
4f0111b2,1219,1196,1047
c0d4de3c,1219,1201,1044
7cc588ae,1218,1236,1042
9b9a6304,1211,1240,1049
4e75e7b4,1241,1234,1046
69d03840,1216,1206,1051
0d1af3e3,1219,1243,1051
6ece76a2,1222,1233,1055
c5f801e4,1218,1227,1050
f7d8b0cd,1223,1235,1053
a8c1628d,1222,1228,1051
