Hash,orion,hera,gaeac6
688de8eb,,787,488
7e711129,655,783,491
d4bac232,655,783,491
118cff46,656,787,492
071b9f95,658,784,489
dc9cfba6,651,781,488
a180bbe4,,787,491
417a2cf1,659,782,491
61e54d9b,654,782,492
ce74044c,654,788,487
d820b67f,658,786,490
5e13aaf2,652,793,
e39a250c,660,789,
8b52797d,657,785,489
93d51aef,657,788,489
c5b3a3c8,657,786,
f9c10462,655,781,
0e960577,654,784,485
065def80,656,786,486
995c51d1,656,786,486
1f0ab432,651,667,493
8f8fddc8,650,668,487
24d8dfd4,644,666,483
5750b9e3,643,669,483
a9999828,,668,486
9193010a,649,663,486
43f2c3bd,646,670,487
f22b2e11,646,670,487
aebf9781,649,651,486
4cbe50f4,643,656,484
269e181a,643,656,484
68fd7faa,646,668,484
1c5a9f12,646,661,484
aba31a4e,647,666,486
b81282e5,647,666,486
5a297a6e,648,649,484
ff162f36,650,648,484
9e4778cd,643,649,482
4a566203,648,653,486
4f0111b2,648,648,482
c0d4de3c,643,651,483
7cc588ae,648,669,484
9b9a6304,640,665,486
4e75e7b4,646,666,486
69d03840,649,658,483
0d1af3e3,646,668,483
6ece76a2,648,661,485
c5f801e4,650,671,484
f7d8b0cd,654,666,486
a8c1628d,652,664,485
