Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1891,2031,1729,1905,,2523,1872,1869
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1892,2022,1721,1905,,2533,1856,1870
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1895,2021,1732,1905060,,2507,1871,1869
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1894088,2029,1731,1909836,1848,2531,1863,1869
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1890,2021,1732,1907448,1848,2508,1870,1870
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1890,2021,1732,1907448,1848,2508,1870,1870
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1900,2009,1719,1914,1850,2518444,1873,1869
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1874,2019,1723,1910788,1852,2518,1873,1867
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1886,2009,1728,1913192,1852,2522,1859,1870
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1902768,2021,1727,1913108,1853508,2521,1862,1869
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1890,2010,1731,1910976,1853228,2533,1873,1869
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1902,2023,1727,1909548,1853076,2531,1871,1869
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1898,2011,1734,1914540,1860244,2521,1873,1868
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1896,2034,1721,1917120,1853192,2521,1873,1871
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1893,2020,1731272,1913084,,2537,1872,1872
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1899,2022,1728664,1912092,1855,2515,1872,1870
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1900,2013,1728,1916508,1849,2523,1873,1868
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1897,2024,1729,1910736,1858,2506,1872,1873
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1883,2020,1726160,1910100,1850,2521,1870,1868
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1903,2016,1726592,1923316,1850,2525,1868,1870
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1897,2025,1729,1907,1853,2527,1869,1871
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1900,2013,1724,1916124,1845,2530,1856,1871
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1900,2013,1724,1916,1845,,1856,1871
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1884,1881,1725,1924028,1861,,1856,1866
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1887,1901,1725,1902,1850,,1869,1864
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1884,1895,1722,1911120,1853,,1851,1862
5750b9e3,2025-06-20,gcycle update (#2747),1879,1908,1718,1909288,1850,,1855,1861
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),1881168,1878,1732,1898780,1852,,1848,1864
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1877,1885,1726,1909976,,,1864,1861
43f2c3bd,2025-06-04,Urgent Documentation Update for HSD Capability Announcement  (#2765),1879,1911,1721,1905384,1851,,1851,1865
f22b2e11,2025-06-02,Bug fix for surface roughness calculation over lakes and sea ice points when wave model is turned on (#2739),1879,1911,1721,1905384,1851,,1851,1865
aebf9781,2025-05-27,Fix bug to improve wave initialization by saving location/weights for point output (#2737),1875,1885,1718,1909808,1860,,1851,1861
4cbe50f4,2025-05-23,"Add idealized, regional tropical cyclone test to tests-dev (#2693)",1878,1866,1728,1916448,1853,,1850,1861
269e181a,2025-05-23,Add GFSv17 IAU restart tests without waves + Add tags to stoch physics int variables + Fix filepath in user's guide (#2691),1878,1866,1728,1916448,1853,,1850,1861
68fd7faa,2025-05-15,"Enable Hera, Hercules Gnu tests: cpld_debug_p8_gnu and cpld_control_p8_gnu + revert MOM6 ISO code #2729 (#2694)",1879,1905,1721,1907024,1862,,1862,1862
1c5a9f12,2025-05-09,"Add ""ultra low"" coupled configurations to RTs (Reopen #2564); update inputdata; clean up misc items in multiple test configurations (#2663)",1879,1883,1721,1908116,1862,,1862,1862
aba31a4e,2025-05-06,Resolve miscellaneous WM issues and update documentation (#2633),1877,1903,1725,1903244,1853,,1866,1861
b81282e5,2025-05-05,Switch to vector remapping and bilinear interpolation for global coupled configurations (#2690),1877,1903,1725,1905964,1853,,1866,1861
5a297a6e,2025-05-02,improve coupled model startup cost for waves; Add switch to disable InfoBroadcast in fv3 cap run phase2 (was #2721) (#2715),1887,1892,1730,1907964,1854,,1858,1860
ff162f36,2025-05-01,NSSL MP scheme updates + Stochastic Physics CI/CD & Unit Test (#2661),1874,1882,1726,1915596,1858,,1865,1860
9e4778cd,2025-04-25,Loosen restriction on optional arguments in CCPP Framework (#2573),1878,1891,1719,1915880,1861,,1858,1860
4a566203,2025-04-23,CMake Atmosphere Dycore Generalization + Fix for JEDI cubed sphere grid #2708 (#2604),1879,1892,1725,1902964,1845,,1865,1861
4f0111b2,2025-04-21,Add CMEPS log file at restart write; IAU Tags for Global Workflow (was #2674) (#2698),1878,1898,1724,1910052,1852,,1859,1863
c0d4de3c,2025-04-18,Update mom6 to its main repository 20250411 commit (#2697),1886,1895,1720,1909592,1849,,1860,1857
7cc588ae,2025-04-16,Add PIO configuration variables for CMEPS + Update CCPP framework and physics CMakeLists.txt; forward ccpp-framework to HEAD of main #2659 (#2695),1891,1908,1718,1917052,1861,,1859,1859
9b9a6304,2025-04-11,Memcheck fixes (#2655),1879,1905,1719,1906920,1848,,1862,1860
4e75e7b4,2025-04-10,Update upp submodule to the latest UPP (#2682),1878,1877,1718,1909836,1852,,1863,1859
69d03840,2025-04-07,Use ESMF Redist instead of Remap for FV3 history bundles with 'cubed_sphere_grid' output grid (#2595),1881,1884,1724,1913036,1858,,1859,1859
0d1af3e3,2025-04-02,"Convert GFS DDTs from blocked data structures to contiguous arrays: Part Deux  + CCPP updates in fv3atm/ccpp-physics: split physics in two groups, reset GFS_interstitial DDT in CCPP_driver.F90 #2651 + Hera move spack-stack to /contrib #2579 (#2610)",1875,1883,1724,1911256,1853,,1862,1859
6ece76a2,2025-03-28,Update WW3  by merging develop  as of 2025-03-20 (#2669),1891,1899,1726,1911160,1857,,1864,1863
