Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),,1223,870,,872,1726,871,
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1082,1216,865,,872,1719,871,
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1082,1216,865,,872,1719,871,
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1082,1225,863,1192,867,,875,
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1078,1224,867,,872,1722,875,
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1080,1230,866,,868,1724,875,
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),,1214,864,,,1740,872,
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1081,1213,872,,,1729,873,
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1082,1224,867,,,1725,873,
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1080,1223,873,,,1737,874,
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1086,1225,864,,,1731,873,
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1085,1224,,,857,1716,876,
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1078,1224,,,857,1723,872,
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1083,1220,864,,868,1720,873,
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1081,1224,873,,867,1716,875,
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1086,1227,,,869,1725,876,
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1093,1222,,,866,1716,875,
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1085,1223,863,1190,870,1718,876,
065def80,2025-07-07,Port UFS-WM to Ursa (#2471),1083,1225,863,,870,1719,875,
995c51d1,2025-07-03,Upgrade UFS-WM to spack-stack/1.9.2 (#2650),1083,1225,863,1199,870,,875,
1f0ab432,2025-07-01,Reduce WW3 memory use (#2624),1072,1114,872,,880,,876,
8f8fddc8,2025-06-30,Bring in scale-aware 3DTKE related changes for GFS TKE EDMF PBL scheme #2734; Add option in GFS PBL to use liquid/ice potential temperature in local mixing #2763; Update MOM6 to its main repo. 20250527 commit #2757; Mom6 025 warmstart option #2761 (#2734),1075,1102,870,1194,868,,871,
24d8dfd4,2025-06-26,Slight modification in orographic gravity wave drag (OGWD) scheme (#2752),1086,1121,865,,876,,874,
5750b9e3,2025-06-20,gcycle update (#2747),1079,1121,868,,875,,871,
a9999828,2025-06-12,Add a new parameter in dycore to control cutoff level for implicit RF  (#2730),,1113,865,,875,,876,
9193010a,2025-06-06,"In Noah-MP, set zero for canopy liquid and canopy ice over glacier  (#2723)",1078,1116,868,1193,877,,875,
