Hash,orion,hera,gaeac6
688de8eb,,813,922
7e711129,1089,816,923
d4bac232,1089,816,923
118cff46,1087,817,920
071b9f95,1087,820,917
dc9cfba6,1087,817,921
a180bbe4,,816,920
417a2cf1,1090,816,917
61e54d9b,1095,821,916
ce74044c,1090,812,921
d820b67f,1092,815,916
5e13aaf2,1089,812,
e39a250c,1088,814,
8b52797d,1092,815,924
93d51aef,1096,815,922
c5b3a3c8,1095,815,
f9c10462,1102,814,
0e960577,1094,806,921
065def80,1092,813,918
995c51d1,1092,813,918
1f0ab432,1099,814,922
8f8fddc8,1099,811,924
24d8dfd4,1091,816,921
5750b9e3,1089,814,920
a9999828,,809,921
9193010a,1092,814,918
43f2c3bd,1092,813,923
f22b2e11,1092,813,923
aebf9781,1092,799,917
4cbe50f4,1094,793,921
269e181a,1094,793,921
68fd7faa,1090,816,916
1c5a9f12,1090,706,916
aba31a4e,1091,691,917
b81282e5,1091,691,917
5a297a6e,1094,693,919
ff162f36,1092,695,918
9e4778cd,1098,695,922
4a566203,1097,695,923
4f0111b2,1092,688,919
c0d4de3c,1094,695,923
7cc588ae,1091,713,921
9b9a6304,1094,707,917
4e75e7b4,1096,719,921
69d03840,1093,700,915
0d1af3e3,1095,715,915
6ece76a2,1100,699,923
c5f801e4,1096,702,925
f7d8b0cd,1093,701,928
a8c1628d,1095,702,927
