Hash,Date,Message,orion,hera,gaeac6,hercules,derecho,ursa,wcoss2,acorn
990ca94c,2025-09-16,Update tests such that LSM and LANDICE are set appropriately (#2772),1214,958,1049,949,,861,1200,1193
d3caf3e5,2025-09-15,update mom6 to its main repo. 20250818 commit (#2866),1219,960,1050,952,,862,1191,1196
5e3a9259,2025-09-10,Introduce tuning parameter for convective cloud liquid for GFSv17/GEFSv13/SFSv1 (#2872),1224,953,1050,951,,861,1198,1196
e7ee38e2,2025-09-08,Scale-aware 3DTKE EDMF and TTE-EDMF GFS PBL related updates (#2806),1215,955,1049,955580,,860,1199,1195
688de8eb,2025-09-04,Fix default cdmbgwd settings (#2788),1207476,956,1049,948680,1188,862,1183,1195
7e711129,2025-09-02,Use container with spack stack 1.9.2 (#2870),1214,954,1046,951964,1188,861,1200,1201
d4bac232,2025-08-29,MPAS dycore + Atmosphere Generalization & Update RAP tests to FHMAX=12 (#2780),1214,954,1046,951964,1188,861,1200,1201
118cff46,2025-08-25,Add FV3 grid mask for regional domains to speed up nearest n. interpolation; Update CMEPS and CDEPS (#2862) (#2818),1225,958,1042,948,1189,861652,1200,1191
071b9f95,2025-08-22,Fix Restart IAU and Ultra-Low Reproducibility Issues by Adding Control Parameter to Restart File (#2851),1214,955,1047,950936,1188,862,1200,1190
dc9cfba6,2025-08-19,Update CICE through 2025-07 and switch to ice history variables with expected ranges. Sync of WW3 develop to dev/ufs-weather-model (#2852),1213,959,1049,953500,1188,861,1193,1191
a180bbe4,2025-08-15,FV3: Fix Prate_avg and UPP call freq + Fixing repo sync check with proper if...else block and re-instatiatin… #2859 (#2836),1217408,960,1049,950368,1192720,860,1201,1199
417a2cf1,2025-08-13,Fix conus13km tests restart and decomposition reproducibility + Update the detection of Hera/Ursa #2858 (#2753),1215,954,1047,952588,1188644,861,1194,1191
61e54d9b,2025-08-11,Add two-way ocean-wave coupling feature to the HAFS applications (#2584),1220,958,1046,951732,1185656,861,1201,1196
ce74044c,2025-08-06,"Create a user-friendly ""process model"" testing capability + update MOM6 to its main repo. 20250801 commit #2849 (#2719)",1216,960,1046,951624,1188876,861,1200,1197
d820b67f,2025-08-01,Update GOCART to v2.4.3 (#2819),1218,957,1048,952628,1186340,860,1202,1197
5e13aaf2,2025-07-29,Update DATM meshes and switch to bilinear mapping; Reinstate med restarts for 4 tests after update to ESMF 8.8 (was #2796) (#2733),1209,958,1044868,953836,,860,1203,1193
e39a250c,2025-07-24,Update FV3 hash to include UPP ss192/Ursa updates (#2814),1213,955,1048012,952060,1181,861,1198,1193
8b52797d,2025-07-21,"Combination of 2684,2707,2771 (MERRA2 3-hr, photochem diag, prog closure SFS) (#2813)",1212,948,1048,954500,1179,861,1199,1197
93d51aef,2025-07-17,Exporting Canopy Variables from AQM to Facilitate Sub-Canopy Effects in FV3 and CCPP (#2630),1222,959,1044,952936,1179,861,1204,1194
c5b3a3c8,2025-07-14,GFDLMP-v3 and TEMPO MP microphysics (#2503),1226,954,1048556,953388,1180,859,1200,1191
f9c10462,2025-07-11,Combination of several CCPP-physics PRs (#2790),1219,947,1041516,950492,1185,862,1199,1196
0e960577,2025-07-09,"Combination #2777 (maintask writes CMEPS restart log), #2779 (FV3 CI/CD), and fix RT if statement blocks (#2795)",1221,960,1043,953,1181,862,1202,1195
