Hash,orion,hera,gaeac6
688de8eb,,1217,862
7e711129,1078,1223,863
d4bac232,1078,1223,863
118cff46,1072,1221,862
071b9f95,1075,1218,863
dc9cfba6,1076,1218,857
a180bbe4,,1221,862
417a2cf1,1075,1219,866
61e54d9b,1077,1227,866
ce74044c,1072,1222,863
d820b67f,1076,1222,863
5e13aaf2,1073,1220,
e39a250c,1074,1218,
8b52797d,1075,1216,863
93d51aef,1077,1216,866
c5b3a3c8,1071,1219,
f9c10462,1078,1221,
0e960577,1083,1217,861
065def80,1084,1224,862
995c51d1,1084,1224,862
1f0ab432,1081,1121,866
8f8fddc8,1066,1115,869
24d8dfd4,1072,1112,866
5750b9e3,1081,1130,866
a9999828,,1120,869
9193010a,1080,1113,868
43f2c3bd,1080,1118,867
f22b2e11,1080,1118,867
aebf9781,1082,1114,868
4cbe50f4,1077,1115,868
269e181a,1077,1115,868
68fd7faa,1081,1114,867
1c5a9f12,1081,1117,867
aba31a4e,1080,1102,867
b81282e5,1080,1102,867
5a297a6e,1082,1102,867
ff162f36,1079,1115,869
9e4778cd,1084,1105,855
4a566203,1080,1106,868
4f0111b2,1081,1115,865
c0d4de3c,1083,1102,866
7cc588ae,1082,1123,864
9b9a6304,1083,1123,867
4e75e7b4,1118,1136,903
69d03840,1112,1139,889
0d1af3e3,1104,1167,889
6ece76a2,1115,1153,905
c5f801e4,1111,1152,904
f7d8b0cd,1118,1148,907
a8c1628d,1118,1152,904
